Time,Surface Displacement (mm),Rainfall (mm),Pore Water Pressure (kPa),Microseismic Event Count,Blasting Point Distance (m),Maximum Charge per Segment (kg),Serial,t_hour,displacement,rainfall,pore,micro,blast_dist,blast_charge,displacement_raw,blast_flag,stage,Predicted_Displacement,Rate_Observed,Rate_Predicted,Residual
2023-05-05 05:10:00,1.726,0.0,20.38,2,,,507,84.5,1.726,0.0,20.38,2.0,0.0,0.0,1.726,0,1,3.168741239576295,0.003499182739457374,0.0038467658151114946,-1.442741239576295
2023-05-05 05:20:00,1.776,0.0,20.26,1,,,508,84.66666666666666,1.7,0.0,20.26,1.0,0.0,0.0,1.776,0,1,3.1727045740524704,0.0,0.003963334476175479,-1.4727045740524705
2023-05-05 05:30:00,1.768,0.0,20.31,0,,,509,84.83333333333333,1.591,0.0,20.31,0.0,0.0,0.0,1.768,0,1,3.176667908528646,0.0,0.003963334476175479,-1.5856679085286458
2023-05-05 05:40:00,1.401,0.0,20.26,0,,,510,85.0,1.591,0.0,20.26,0.0,0.0,0.0,1.401,0,1,3.180631243004821,0.0,0.003963334476175479,-1.5896312430048212
2023-05-05 05:50:00,1.79,0.0,20.24,0,,,511,85.16666666666666,1.726,0.0,20.24,0.0,0.0,0.0,1.79,0,1,3.1845945774809965,0.0013723439032363727,0.003963334476175479,-1.4585945774809965
2023-05-05 06:00:00,1.591,0.0,20.09,1,,,512,85.33333333333333,1.692,0.0,20.09,1.0,0.0,0.0,1.591,0,1,3.188557911957172,0.0,0.003963334476175479,-1.496557911957172
2023-05-05 06:10:00,1.383,0.0,19.99,1,,,513,85.5,1.692,0.0,19.99,1.0,0.0,0.0,1.383,0,1,3.1925212464333472,0.0,0.00396333447617548,-1.5005212464333473
2023-05-05 06:20:00,1.314,0.0,19.8,0,,,514,85.66666666666666,1.644,0.0,19.8,0.0,0.0,0.0,1.314,0,1,3.1962514435873945,0.0,0.00373019715404751,-1.5522514435873946
2023-05-05 06:30:00,2.681,0.0,19.4,0,,,515,85.83333333333333,1.692,0.0,19.4,0.0,0.0,0.0,2.681,0,1,3.199981640741442,0.0,0.00373019715404751,-1.507981640741442
2023-05-05 06:40:00,1.692,0.0,19.34,1,,,516,86.0,1.644,0.0,19.34,1.0,0.0,0.0,1.692,0,1,3.2035952692344254,0.0007762340634194231,0.0036136284929835253,-1.5595952692344255
2023-05-05 06:50:00,1.765,0.0,19.4,0,,,517,86.16666666666666,1.644,0.0,19.4,0.0,0.0,0.0,1.765,0,1,3.2073254663884727,0.002743543641713031,0.00373019715404751,-1.5633254663884728
2023-05-05 07:00:00,1.644,0.0,19.13,0,,,518,86.33333333333333,1.644,0.0,19.13,0.0,0.0,0.0,1.644,0,1,3.2111722322035843,0.0048839490029420896,0.003846765815111495,-1.5671722322035844
2023-05-05 07:10:00,1.806,0.0,19.28,0,,,519,86.5,1.692,0.0,19.28,0.0,0.0,0.0,1.806,0,1,3.2151355666797596,0.0027925792742730104,0.00396333447617548,-1.5231355666797597
2023-05-05 07:20:00,1.538,0.0,19.62,2,,,520,86.66666666666666,1.692,0.0,19.62,2.0,0.0,0.0,1.538,0,1,3.219332038478063,0.0,0.004196471798303449,-1.527332038478063
2023-05-05 07:30:00,1.61,0.0,19.74,0,,,521,86.83333333333333,1.707,0.0,19.74,0.0,0.0,0.0,1.61,0,1,3.2236450789374307,0.004789964040535777,0.004313040459367433,-1.5166450789374306
2023-05-05 07:40:00,1.618,0.0,19.84,1,,,522,87.0,1.644,0.0,19.84,1.0,0.0,0.0,1.618,0,1,3.228074688057862,0.010136972866949923,0.004429609120431418,-1.5840746880578622
2023-05-05 07:50:00,1.707,0.0,19.76,1,,,523,87.16666666666666,1.707,0.0,19.76,1.0,0.0,0.0,1.707,0,1,3.2327374345004216,0.010258908139915035,0.0046627464425593864,-1.5257374345004215
2023-05-05 08:00:00,1.729,0.0,20.12,0,,,524,87.33333333333333,1.662,0.0,20.12,0.0,0.0,0.0,1.729,0,1,3.237400180942981,0.009008826413860693,0.0046627464425593864,-1.5754001809429812
2023-05-05 08:10:00,2.974,0.0,20.09,2,,,525,87.5,1.707,0.0,20.09,2.0,0.0,0.0,2.974,0,1,3.2420629273855406,0.008976789800588358,0.0046627464425593864,-1.5350629273855405
2023-05-05 08:20:00,1.529,0.0,20.15,2,,,526,87.66666666666666,1.707,0.0,20.15,2.0,0.0,0.0,1.529,0,1,3.246609105167036,0.008647270349787517,0.0045461777814954024,-1.5396091051670358
2023-05-05 08:30:00,1.94,0.0,20.41,0,,,527,87.83333333333333,1.729,0.0,20.41,0.0,0.0,0.0,1.94,0,1,3.2512718516095953,0.006112945406995474,0.0046627464425593864,-1.5222718516095952
2023-05-05 08:40:00,1.662,0.0,20.45,0,,,528,88.0,1.757,0.0,20.45,0.0,0.0,0.0,1.662,0,1,3.2560511667132186,0.004054266100032455,0.004779315103623371,-1.4990511667132187
2023-05-05 08:50:00,2.061,0.0,20.53,0,,,529,88.16666666666666,1.774,0.0,20.53,0.0,0.0,0.0,2.061,0,1,3.260713913155778,0.003881497221314034,0.004662746442559386,-1.486713913155778
2023-05-05 09:00:00,1.502,0.0,20.68,1,,,530,88.33333333333333,1.757,0.0,20.68,1.0,0.0,0.0,1.502,0,1,3.2653766595983376,0.004694834913370083,0.004662746442559386,-1.5083766595983377
2023-05-05 09:10:00,1.757,0.0,20.5,0,,,531,88.5,1.757,0.0,20.5,0.0,0.0,0.0,1.757,0,1,3.270039406040897,0.004155442955214084,0.004662746442559386,-1.5130394060408972
2023-05-05 09:20:00,1.808,0.0,20.25,0,,,532,88.66666666666666,1.74,0.0,20.25,0.0,0.0,0.0,1.808,0,1,3.2745855838223923,0.0020446224256294165,0.004546177781495402,-1.5345855838223923
2023-05-05 09:30:00,1.774,0.0,20.46,0,,,533,88.83333333333333,1.74,0.0,20.46,0.0,0.0,0.0,1.774,0,1,3.2791317616038875,0.0023313174239943946,0.004546177781495402,-1.5391317616038875
2023-05-05 09:40:00,1.659,0.0,20.29,1,,,534,89.0,1.74,0.0,20.29,1.0,0.0,0.0,1.659,0,1,3.2836779393853828,0.0011086956521736413,0.0045461777814954024,-1.5436779393853828
2023-05-05 09:50:00,1.74,0.0,20.49,0,,,535,89.16666666666666,1.74,0.0,20.49,0.0,0.0,0.0,1.74,0,1,3.288107548505814,0.0,0.0044296091204314185,-1.5481075485058142
2023-05-05 10:00:00,1.673,0.0,20.47,0,,,536,89.33333333333333,1.736,0.0,20.47,0.0,0.0,0.0,1.673,0,1,3.2930034322705017,0.0,0.004895883764687357,-1.5570034322705018
2023-05-05 10:10:00,1.515,0.0,20.44,0,,,537,89.5,1.736,0.0,20.44,0.0,0.0,0.0,1.515,0,1,3.2978993160351893,0.0,0.004895883764687357,-1.5618993160351893
2023-05-05 10:20:00,1.836,0.0,20.28,0,,,538,89.66666666666666,1.723,0.0,20.28,0.0,0.0,0.0,1.836,0,1,3.302795199799877,0.0,0.004895883764687357,-1.5797951997998767
2023-05-05 10:30:00,1.723,0.0,20.02,2,,,539,89.83333333333333,1.736,0.0,20.02,2.0,0.0,0.0,1.723,0,1,3.3075745149035,0.0,0.004779315103623372,-1.5715745149035
2023-05-05 10:40:00,1.736,0.0,20.14,1,,,540,90.0,1.723,0.0,20.14,1.0,0.0,0.0,1.736,0,1,3.3123538300071234,0.0,0.004779315103623372,-1.5893538300071233
2023-05-05 10:50:00,1.868,0.0,20.28,2,,,541,90.16666666666666,1.723,0.0,20.28,2.0,0.0,0.0,1.868,0,1,3.3171331451107466,0.0,0.004779315103623372,-1.5941331451107466
2023-05-05 11:00:00,1.523,0.0,20.12,0,,,542,90.33333333333333,1.723,0.0,20.12,0.0,0.0,0.0,1.523,0,1,3.322029028875434,0.0,0.004895883764687356,-1.599029028875434
2023-05-05 11:10:00,1.757,0.0,20.19,1,,,543,90.5,1.684,0.0,20.19,1.0,0.0,0.0,1.757,0,1,3.3269249126401217,0.0,0.004895883764687356,-1.6429249126401217
2023-05-05 11:20:00,1.588,0.0,20.44,0,,,544,90.66666666666666,1.619,0.0,20.44,0.0,0.0,0.0,1.588,0,1,3.331587659082681,0.0,0.0046627464425593864,-1.7125876590826812
2023-05-05 11:30:00,1.619,0.0,20.51,0,,,545,90.83333333333333,1.602,0.0,20.51,0.0,0.0,0.0,1.619,0,1,3.3361338368641764,0.0,0.004546177781495402,-1.7341338368641763
2023-05-05 11:40:00,1.522,0.0,20.64,0,,,546,91.0,1.602,0.0,20.64,0.0,0.0,0.0,1.522,0,1,3.340796583306736,0.0,0.004662746442559386,-1.7387965833067358
2023-05-05 11:50:00,1.684,0.0,20.34,0,,,547,91.16666666666666,1.619,0.0,20.34,0.0,0.0,0.0,1.684,0,1,3.345575898410359,0.0,0.004779315103623371,-1.7265758984103592
2023-05-05 12:00:00,1.522,0.0,20.31,0,,,548,91.33333333333333,1.619,0.0,20.31,0.0,0.0,0.0,1.522,0,1,3.3503552135139825,0.0,0.004779315103623371,-1.7313552135139825
2023-05-05 12:10:00,1.602,0.0,20.05,0,,,549,91.5,1.619,0.0,20.05,0.0,0.0,0.0,1.602,0,1,3.355367665939734,0.0,0.005012452425751339,-1.7363676659397338
2023-05-05 12:20:00,1.763,0.0,19.7,0,,,550,91.66666666666666,1.602,0.0,19.7,0.0,0.0,0.0,1.763,0,1,3.360496687026549,0.0,0.005129021086815325,-1.7584966870265488
2023-05-05 12:30:00,1.701,0.0,20.01,2,,,551,91.83333333333333,1.602,0.0,20.01,2.0,0.0,0.0,1.701,0,1,3.365625708113364,0.00336024844720495,0.005129021086815325,-1.763625708113364
2023-05-05 12:40:00,1.659,0.0,20.28,1,,,552,92.0,1.568,0.0,20.28,1.0,0.0,0.0,1.659,0,1,3.370754729200179,0.007334586466165471,0.005129021086815325,-1.802754729200179
2023-05-05 12:50:00,1.547,0.0,20.26,1,,,553,92.16666666666666,1.602,0.0,20.26,1.0,0.0,0.0,1.547,0,1,3.3758837502869943,0.010138770840144029,0.005129021086815325,-1.7738837502869942
2023-05-05 13:00:00,1.493,0.0,20.11,1,,,554,92.33333333333333,1.637,0.0,20.11,1.0,0.0,0.0,1.493,0,1,3.3810127713738094,0.010396534815299008,0.005129021086815325,-1.7440127713738094
2023-05-05 13:10:00,1.568,0.0,20.14,2,,,555,92.5,1.637,0.0,20.14,2.0,0.0,0.0,1.568,0,1,3.3861417924606245,0.009748937561294135,0.005129021086815326,-1.7491417924606245
2023-05-05 13:20:00,1.519,0.0,20.12,1,,,556,92.66666666666666,1.637,0.0,20.12,1.0,0.0,0.0,1.519,0,1,3.391387382208504,0.010791271657404344,0.00524558974787931,-1.7543873822085039
2023-05-05 13:30:00,1.917,1.6,21.06,1,,,557,92.83333333333333,1.637,1.6,21.06,1.0,0.0,0.0,1.917,0,1,3.396399834634255,0.011321837201699991,0.005012452425751342,-1.7593998346342552
2023-05-05 13:40:00,1.637,0.0,21.25,2,,,558,93.0,1.68,0.0,21.25,2.0,0.0,0.0,1.637,0,1,3.4014122870600065,0.013658711997384554,0.00501245242575134,-1.7214122870600066
2023-05-05 13:50:00,1.68,0.0,20.94,0,,,559,93.16666666666666,1.699,0.0,20.94,0.0,0.0,0.0,1.68,0,1,3.406308170824694,0.01627329192546534,0.004895883764687356,-1.707308170824694
2023-05-05 14:00:00,1.699,2.5,23.2,1,,,560,93.33333333333333,1.708,2.5,23.2,1.0,0.0,0.0,1.699,0,1,3.4110874859283173,0.01558810068649874,0.004779315103623371,-1.7030874859283174
2023-05-05 14:10:00,1.709,0.0,23.17,0,,,561,93.5,1.709,0.0,23.17,0.0,0.0,0.0,1.709,0,1,3.415983369693005,0.014628800261523356,0.004895883764687356,-1.7069833696930048
2023-05-05 14:20:00,1.708,0.0,23.41,1,,,562,93.66666666666666,1.709,0.0,23.41,1.0,0.0,0.0,1.708,0,1,3.4206461161355644,0.011818077803203098,0.0046627464425593864,-1.7116461161355643
2023-05-05 14:30:00,1.758,0.0,23.61,1,,,563,93.83333333333333,1.744,0.0,23.61,1.0,0.0,0.0,1.758,0,1,3.425075725255996,0.008635665250081415,0.004429609120431418,-1.6810757252559958
2023-05-05 14:40:00,4.055,0.0,23.35,0,1.68,8.14,564,94.0,1.744,0.0,23.35,0.0,1.68,8.14,4.055,1,1,3.431310005537699,0.011214449166394025,0.006234280281703053,-1.687310005537699
2023-05-05 14:50:00,1.828,0.0,23.43,0,,,565,94.16666666666666,1.758,0.0,23.43,0.0,0.0,0.0,1.828,0,1,3.4371544237304037,0.011291762013729612,0.005844418192704742,-1.6791544237304037
2023-05-05 15:00:00,1.744,0.0,22.92,0,,,566,94.33333333333333,1.759,0.0,22.92,0.0,0.0,0.0,1.744,0,1,3.442644340398065,0.005322491010133823,0.005489916667661135,-1.683644340398065
2023-05-05 15:10:00,1.759,0.0,23.18,0,,,567,94.5,1.759,0.0,23.18,0.0,0.0,0.0,1.759,0,1,3.4477695373371313,0.0,0.005125196939066626,-1.6887695373371314
2023-05-05 15:20:00,1.711,0.0,23.15,0,,,568,94.66666666666666,1.805,0.0,23.15,0.0,0.0,0.0,1.711,0,1,3.4530707345121185,0.0,0.005301197174987212,-1.6480707345121186
2023-05-05 15:30:00,1.805,0.0,22.93,0,,,569,94.83333333333333,1.759,0.0,22.93,0.0,0.0,0.0,1.805,0,1,3.4583669063250797,0.0,0.005296171812961239,-1.6993669063250798
2023-05-05 15:40:00,1.906,0.0,22.7,0,,,570,95.0,1.759,0.0,22.7,0.0,0.0,0.0,1.906,0,1,3.46392766830507,0.0,0.005560761979990223,-1.70492766830507
2023-05-05 15:50:00,1.586,0.0,22.76,4,,,571,95.16666666666666,1.759,0.0,22.76,4.0,0.0,0.0,1.586,0,1,3.469312280552682,0.0,0.0053846122476121595,-1.710312280552682
2023-05-05 16:00:00,1.937,0.0,22.71,0,,,572,95.33333333333333,1.741,0.0,22.71,0.0,0.0,0.0,1.937,0,1,3.474655186050374,0.0,0.005342905497692304,-1.733655186050374
2023-05-05 16:10:00,1.611,0.0,22.41,0,,,573,95.5,1.741,0.0,22.41,0.0,0.0,0.0,1.611,0,1,3.4799688968231224,0.0,0.005313710772748406,-1.7389688968231223
2023-05-05 16:20:00,1.795,0.0,22.52,1,,,574,95.66666666666666,1.741,0.0,22.52,1.0,0.0,0.0,1.795,0,1,3.485378739949474,0.0,0.005409843126351661,-1.744378739949474
2023-05-05 16:30:00,1.62,0.0,22.47,0,,,575,95.83333333333333,1.628,0.0,22.47,0.0,0.0,0.0,1.62,0,1,3.490774277660603,0.0,0.00539553771112915,-1.862774277660603
2023-05-05 16:40:00,1.741,0.0,22.38,0,,,576,96.0,1.628,0.0,22.38,0.0,0.0,0.0,1.741,0,1,3.4960432329200124,0.0,0.005268955259409409,-1.8680432329200125
2023-05-05 16:50:00,1.467,0.0,22.41,1,,,577,96.16666666666666,1.628,0.0,22.41,1.0,0.0,0.0,1.467,0,1,3.501188609864899,0.0,0.005145376944886395,-1.873188609864899
2023-05-05 17:00:00,1.898,0.0,22.35,0,,,578,96.33333333333333,1.741,0.0,22.35,0.0,0.0,0.0,1.898,0,1,3.5062125113913,0.0,0.005023901526401089,-1.7652125113913
2023-05-05 17:10:00,1.628,0.0,22.19,0,,,579,96.5,1.741,0.0,22.19,0.0,0.0,0.0,1.628,0,1,3.51134954684857,0.0,0.0051370354572701496,-1.77034954684857
2023-05-05 17:20:00,1.599,0.0,22.26,0,,,580,96.66666666666666,1.741,0.0,22.26,0.0,0.0,0.0,1.599,0,1,3.5164841779947036,0.0,0.005134631146133701,-1.7754841779947035
2023-05-05 17:30:00,1.932,0.0,22.26,1,,,581,96.83333333333333,1.725,0.0,22.26,1.0,0.0,0.0,1.932,0,1,3.521617126123042,0.0,0.005132948128338188,-1.7966171261230417
2023-05-05 17:40:00,1.791,0.0,22.11,1,,,582,97.0,1.725,0.0,22.11,1.0,0.0,0.0,1.791,0,1,3.526748896138923,0.0,0.00513177001588133,-1.801748896138923
2023-05-05 17:50:00,1.766,0.0,21.98,0,,,583,97.16666666666666,1.677,0.0,21.98,0.0,0.0,0.0,1.766,0,1,3.5321129787982124,0.0,0.005364082659289498,-1.8551129787982124
2023-05-05 18:00:00,1.725,0.0,21.7,3,,,584,97.33333333333333,1.677,0.0,21.7,3.0,0.0,0.0,1.725,0,1,3.537476484182398,0.0,0.005363505384185637,-1.860476484182398
2023-05-05 18:10:00,1.582,0.0,21.65,2,,,585,97.5,1.677,0.0,21.65,2.0,0.0,0.0,1.582,0,1,3.542839585474011,0.0,0.005363101291612935,-1.8658395854740109
2023-05-05 18:20:00,1.677,0.0,21.41,0,,,586,97.66666666666666,1.677,0.0,21.41,0.0,0.0,0.0,1.677,0,1,3.548318972561887,0.0,0.005479387087876026,-1.871318972561887
2023-05-05 18:30:00,1.501,0.0,21.46,0,,,587,97.83333333333333,1.677,0.0,21.46,0.0,0.0,0.0,1.501,0,1,3.5537981616444023,0.0,0.005479189082515403,-1.8767981616444023
2023-05-05 18:40:00,1.609,0.0,21.5,1,,,588,98.0,1.676,0.0,21.5,1.0,0.0,0.0,1.609,0,1,3.5590440748010375,0.0,0.005245913156634997,-1.8830440748010375
2023-05-05 18:50:00,1.478,0.0,21.76,0,,,589,98.16666666666666,1.609,0.0,21.76,0.0,0.0,0.0,1.478,0,1,3.564173322273982,0.003959627329192528,0.005129247472944306,-1.955173322273982
2023-05-05 19:00:00,1.943,0.0,21.6,0,,,590,98.33333333333333,1.676,0.0,21.6,0.0,0.0,0.0,1.943,0,1,3.5691859331700235,0.008472213141549556,0.005012610896041628,-1.8931859331700236
2023-05-05 19:10:00,1.708,0.0,21.63,1,,,591,98.5,1.613,0.0,21.63,1.0,0.0,0.0,1.708,0,1,3.574198496524978,0.01192628309905186,0.005012563354954541,-1.961198496524978
2023-05-05 19:20:00,1.676,0.0,21.76,0,,,592,98.66666666666666,1.676,0.0,21.76,0.0,0.0,0.0,1.676,0,1,3.5792110266011714,0.0145323635174891,0.00501253007619358,-1.9032110266011715
2023-05-05 19:30:00,1.531,0.0,21.53,0,,,593,98.83333333333333,1.708,0.0,21.53,0.0,0.0,0.0,1.531,0,1,3.5841069647211685,0.014957992808106946,0.004895938119996924,-1.8761069647211686
2023-05-05 19:40:00,1.826,0.0,21.69,0,,,594,99.0,1.708,0.0,21.69,0.0,0.0,0.0,1.826,0,1,3.5888863178735084,0.012857633213468334,0.0047793531523400695,-1.8808863178735085
2023-05-05 19:50:00,1.613,0.0,21.97,0,,,595,99.16666666666666,1.708,0.0,21.97,0.0,0.0,0.0,1.613,0,1,3.5935490909501695,0.012708891794704136,0.0046627730766610745,-1.8855490909501695
2023-05-05 20:00:00,2.005,0.0,22.22,1,,,596,99.33333333333333,1.798,0.0,22.22,1.0,0.0,0.0,2.005,0,1,3.598328424697664,0.014519123896698294,0.004779333747494553,-1.800328424697664
2023-05-05 20:10:00,1.862,0.0,22.35,0,,,597,99.5,1.798,0.0,22.35,0.0,0.0,0.0,1.862,0,1,3.6029911841909334,0.016106407322654337,0.004662759493269213,-1.8049911841909334
2023-05-05 20:20:00,1.572,1.2,23.36,0,,,598,99.66666666666666,1.806,1.2,23.36,0.0,0.0,0.0,1.572,0,1,3.6076539397689897,0.01691124550506662,0.0046627555780562645,-1.8016539397689897
2023-05-05 20:30:00,1.798,0.0,22.98,1,,,599,99.83333333333333,1.806,0.0,22.98,1.0,0.0,0.0,1.798,0,1,3.6122001239453327,0.013850931677018452,0.004546184176343217,-1.8062001239453327
2023-05-05 20:40:00,1.806,0.0,23.12,1,,,600,100.0,1.806,0.0,23.12,1.0,0.0,0.0,1.806,0,1,3.6166297375421577,0.014775253350767903,0.004429613596824889,-1.8106297375421576
2023-05-05 20:50:00,1.754,0.0,23.2,0,,,601,100.16666666666666,1.798,0.0,23.2,0.0,0.0,0.0,1.754,0,1,3.6211759184571286,0.013616214449166164,0.004546180914970831,-1.8231759184571286
2023-05-05 21:00:00,2.819,0.0,23.24,0,,,602,100.33333333333333,1.798,0.0,23.24,0.0,0.0,0.0,2.819,0,1,3.6258386670931206,0.007456521739130029,0.004662748635992186,-1.8278386670931206
2023-05-05 21:10:00,1.899,0.0,23.02,3,,,603,100.5,1.798,0.0,23.02,3.0,0.0,0.0,1.899,0,1,3.630501415071083,0.006854037267080337,0.004662747977962346,-1.832501415071083
2023-05-05 21:20:00,1.507,0.0,23.0,1,,,604,100.66666666666666,1.806,0.0,23.0,1.0,0.0,0.0,1.507,0,1,3.6352807312494884,0.0039014383785548334,0.004779316178405444,-1.8292807312494883
2023-05-05 21:30:00,1.584,0.0,23.05,3,,,605,100.83333333333333,1.86,0.0,23.05,3.0,0.0,0.0,1.584,0,1,3.640060047105459,0.0,0.004779315855970821,-1.780060047105459
2023-05-05 21:40:00,1.866,0.0,23.18,0,,,606,101.0,1.866,0.0,23.18,0.0,0.0,0.0,1.866,0,1,3.6450725000578537,0.0,0.005012452952394554,-1.7790725000578536
2023-05-05 21:50:00,1.661,0.1,23.42,0,,,607,101.16666666666666,1.865,0.1,23.42,0.0,0.0,0.0,1.661,0,1,3.6502015215133192,0.0,0.005129021455465576,-1.7852015215133192
2023-05-05 22:00:00,1.86,0.0,23.63,0,,,608,101.33333333333333,1.86,0.0,23.63,0.0,0.0,0.0,1.86,0,1,3.6548642682139336,0.0,0.004662746700614562,-1.7948642682139335
2023-05-05 22:10:00,1.987,0.0,23.73,1,,,609,101.5,1.86,0.0,23.73,1.0,0.0,0.0,1.987,0,1,3.6595270148371317,0.0,0.004662746623198009,-1.7995270148371316
2023-05-05 22:20:00,1.895,0.0,23.55,0,,,610,101.66666666666666,1.86,0.0,23.55,0.0,0.0,0.0,1.895,0,1,3.6643063300672023,0.0,0.004779315230070407,-1.8043063300672022
2023-05-05 22:30:00,1.865,0.0,23.68,1,,,611,101.83333333333333,1.76,0.0,23.68,1.0,0.0,0.0,1.865,0,1,3.669085645259339,0.0,0.004779315192136296,-1.9090856452593388
2023-05-05 22:40:00,1.76,0.0,23.78,0,,,612,102.0,1.76,0.0,23.78,0.0,0.0,0.0,1.76,0,1,3.6738649604249214,0.0,0.0047793151655824186,-1.9138649604249214
2023-05-05 22:50:00,1.525,0.0,23.9,1,,,613,102.16666666666666,1.76,0.0,23.9,1.0,0.0,0.0,1.525,0,1,3.678644275571916,0.0,0.004779315146994705,-1.9186442755719162
2023-05-05 23:00:00,1.67,0.0,24.26,1,,,614,102.33333333333333,1.701,0.0,24.26,1.0,0.0,0.0,1.67,0,1,3.6833070220448354,0.0,0.004662746472919319,-1.9823070220448353
2023-05-05 23:10:00,1.699,0.0,23.83,1,,,615,102.5,1.701,0.0,23.83,1.0,0.0,0.0,1.699,0,1,3.6880863371697106,0.0,0.004779315124875325,-1.9870863371697105
2023-05-05 23:20:00,1.392,0.0,24.04,0,,,616,102.66666666666666,1.701,0.0,24.04,0.0,0.0,0.0,1.392,0,1,3.6928656522882104,0.0,0.004779315118499739,-1.9918656522882103
2023-05-05 23:30:00,1.821,0.0,24.11,0,,,617,102.83333333333333,1.701,0.0,24.11,0.0,0.0,0.0,1.821,0,1,3.697644967402247,0.0,0.004779315114036828,-1.996644967402247
2023-05-05 23:40:00,1.701,0.0,24.14,2,,,618,103.0,1.701,0.0,24.14,2.0,0.0,0.0,1.701,0,1,3.70242428251316,0.0,0.00477931511091279,-2.00142428251316
2023-05-05 23:50:00,1.73,0.0,24.33,0,,,619,103.16666666666666,1.701,0.0,24.33,0.0,0.0,0.0,1.73,0,1,3.707087028960822,0.0005230467473033018,0.004662746447661979,-2.006087028960822
2023-05-06 00:00:00,1.708,0.0,24.46,0,,,620,103.33333333333333,1.708,0.0,24.46,0.0,0.0,0.0,1.708,0,1,3.7117497754069535,0.0047826086956522795,0.004662746446131202,-2.0037497754069538
2023-05-06 00:10:00,1.788,0.0,24.42,1,,,621,103.5,1.73,0.0,24.42,1.0,0.0,0.0,1.788,0,1,3.716295953190949,0.0050117685518143995,0.004546177783995673,-1.986295953190949
2023-05-06 00:20:00,1.587,0.0,24.12,0,,,622,103.66666666666666,1.712,0.0,24.12,0.0,0.0,0.0,1.587,0,1,3.7206089936520668,0.0036992481203007577,0.004313040461117622,-2.008608993652067
2023-05-06 00:30:00,1.597,0.0,23.85,0,,,623,103.83333333333333,1.73,0.0,23.85,0.0,0.0,0.0,1.597,0,1,3.724922034112659,0.003941484145145502,0.004313040460592566,-1.9949220341126592
2023-05-06 00:40:00,2.039,0.0,23.87,0,,,624,104.0,1.712,0.0,23.87,0.0,0.0,0.0,2.039,0,1,3.7292350745728844,0.0023966982674078485,0.004313040460225025,-2.017235074572884
2023-05-06 00:50:00,1.997,0.0,23.78,0,,,625,104.16666666666666,1.748,0.0,23.78,0.0,0.0,0.0,1.997,0,1,3.733431546371788,0.0005794377247466675,0.004196471798903763,-1.9854315463717882
2023-05-06 01:00:00,1.712,0.0,23.65,1,,,626,104.33333333333333,1.712,0.0,23.65,1.0,0.0,0.0,1.712,0,1,3.737744586831576,0.0010712651193199862,0.004313040459787653,-2.0257445868315758
2023-05-06 01:10:00,1.924,0.0,23.26,2,,,627,104.5,1.712,0.0,23.26,2.0,0.0,0.0,1.924,0,1,3.7420576272912376,0.001999019287348802,0.004313040459661587,-2.030057627291238
2023-05-06 01:20:00,1.403,0.0,23.41,0,,,628,104.66666666666666,1.748,0.0,23.41,0.0,0.0,0.0,1.403,0,1,3.746254099089747,0.003810068649885756,0.004196471798509357,-1.998254099089747
2023-05-06 01:30:00,1.748,0.0,23.21,0,,,629,104.83333333333333,1.748,0.0,23.21,0.0,0.0,0.0,1.748,0,1,3.750450570888195,0.00516819221967979,0.004196471798447584,-2.002450570888195
2023-05-06 01:40:00,1.71,0.0,23.31,1,,,630,105.0,1.712,0.0,23.31,1.0,0.0,0.0,1.71,0,1,3.754647042686599,0.0064047074207256305,0.004196471798404343,-2.042647042686599
2023-05-06 01:50:00,1.644,0.0,23.26,1,,,631,105.16666666666666,1.748,0.0,23.26,1.0,0.0,0.0,1.644,0,1,3.7589600831460372,0.007335567178816338,0.004313040459438059,-2.0109600831460375
2023-05-06 02:00:00,1.802,0.0,23.65,0,,,632,105.33333333333333,1.71,0.0,23.65,0.0,0.0,0.0,1.802,0,1,3.763273123605454,0.007898823144818268,0.0043130404594168715,-2.053273123605454
2023-05-06 02:10:00,1.758,0.0,23.95,0,,,633,105.5,1.748,0.0,23.95,0.0,0.0,0.0,1.758,0,1,3.767586164064856,0.009574207257273426,0.00431304045940204,-2.0195861640648562
2023-05-06 02:20:00,1.632,0.0,23.73,0,,,634,105.66666666666666,1.758,0.0,23.73,0.0,0.0,0.0,1.632,0,1,3.7718992045242477,0.011625694671461018,0.004313040459391657,-2.0138992045242476
2023-05-06 02:30:00,1.831,0.0,23.66,0,,,635,105.83333333333333,1.795,0.0,23.66,0.0,0.0,0.0,1.831,0,1,3.776328813644696,0.014579601176854973,0.004429609120448375,-1.981328813644696
2023-05-06 02:40:00,1.646,0.0,23.35,1,,,636,106.0,1.802,0.0,23.35,1.0,0.0,0.0,1.646,0,1,3.780874991426203,0.014123242889833132,0.004546177781507272,-1.9788749914262032
2023-05-06 02:50:00,1.833,0.0,23.2,1,,,637,106.16666666666666,1.831,0.0,23.2,1.0,0.0,0.0,1.833,0,1,3.785304600546643,0.010403726708074323,0.004429609120439728,-1.9543046005466431
2023-05-06 03:00:00,1.832,0.0,23.13,0,,,638,106.33333333333333,1.831,0.0,23.13,0.0,0.0,0.0,1.832,0,1,3.7897342096670803,0.012708074534161229,0.004429609120437235,-1.9587342096670803
2023-05-06 03:10:00,1.795,0.0,23.13,1,,,639,106.5,1.831,0.0,23.13,1.0,0.0,0.0,1.795,0,1,3.7941638187875157,0.013857469761359709,0.004429609120435489,-1.9631638187875158
