SerialNo,Displacement_mm,Velocity_mm_min_raw,Acceleration_mm_min2_raw
3077,97.1299236782903,-0.0487769077285471,0.000129945937171928
3078,96.2283707359692,-0.0549942010968904,0.000149733240092335
3079,95.3022679923016,-0.0566361525313404,0.000166592118584851
3080,94.6643782908423,-0.0537782019713153,0.000179529990406234
3081,94.2387880769286,-0.0464993710409271,0.000188532625116437
3082,93.6970576879089,-0.0382124200627514,0.000195195643138242
3083,93.1290195207024,-0.0284102902196081,0.000199473223479881
3084,92.8413346355434,-0.0188386075313378,0.000200881518342171
3085,92.794104618651,-0.0105968472448776,0.000199356305365397
3086,92.8652266182717,-0.0045207416225693,0.0001955236166204
3087,93.0689075867269,-0.000294003258105738,0.000189243022317018
3088,93.3739664631867,0.00246140015422372,0.000181344932420898
3089,93.7670053587337,0.00421096851575349,0.000173082417399274
3090,94.3004160851997,0.0062502188115277,0.000164387567166527
3091,94.6890385374606,0.00926410438541105,0.0001557159307273
3092,94.7123466638224,0.0146331358128428,0.000147190455287077
3093,94.6536117243648,0.0227630394555539,0.000138534256694584
3094,93.7469546914336,0.033167224597605,0.0001300501584583
3095,94.1103425864537,0.0448900304727292,0.000121768828597547
3096,93.8161754681403,0.0572503531926232,0.000115121533748944
3097,93.8936033946233,0.0698225447709754,0.000111817164775598
3098,94.3672226026301,0.0792195350283092,0.000109202099805948
3099,95.5656795081224,0.0863281398871758,0.000107217512954712
3100,97.0965604438948,0.0881648816850241,0.000105899728486615
3101,98.6489358881226,0.0839284800157402,0.000105213496980666
3102,100.172442522417,0.073698618409168,0.000105642921410281
3103,101.553420620534,0.0584369625816729,0.000108065427386738
3104,102.536915738896,0.038471960554008,0.000112374667552431
3105,103.037160131064,0.0139747870027357,0.000117802393697091
3106,103.090366476747,-0.0118377139751591,0.000124083400395117
3107,102.593309141507,-0.0383838836347955,0.000131394506812043
3108,101.579861250488,-0.0622706396796402,0.000139724427406098
3109,100.189397577287,-0.0850722296277472,0.000149174644401807
3110,98.2652771924453,-0.102247689479586,0.000159667596147456
3111,97.2400045566883,-0.111841015652606,0.000171165619321641
3112,95.1522336708938,-0.112590525800938,0.00018350421563802
3113,94.0753568918281,-0.105244016626117,0.000195300769199715
3114,93.4597419148311,-0.0911438807763845,0.000205804171776486
3115,93.1265939549662,-0.0723549046027367,0.000215972771604068
3116,92.6750120425126,-0.0510484561205882,0.000225668454332568
3117,92.2582971379696,-0.0288027915532037,0.000234478805513036
3118,92.3740480330407,-0.00707621955164927,0.000242152149836558
3119,91.8728377336851,0.012501661814153,0.000248863514994948
3120,91.8078466869193,0.0284342560162505,0.000252927817123064
3121,92.134133663396,0.0398055576398549,0.000253937864707743
3122,93.3384908471101,0.0471941645564715,0.000252792307764109
3123,94.330286440658,0.0492361049580671,0.000249980496934774
3124,95.1869466799554,0.0483320330265616,0.000246668492010446
3125,95.7696223636327,0.0426948672673426,0.00024403502476339
3126,96.1025698061006,0.0397726802561766,0.000242549320143492
3127,96.2637646378588,0.039841616424662,0.000239944687783106
3128,96.6113662366529,0.0430714694353771,0.000236038330052874
3129,97.1240181101582,0.0499938314616601,0.00023117849083843
3130,97.4259331156449,0.0590325086856176,0.000225886172686523
3131,97.5378324588538,0.0698767885416554,0.000220531881029934
3132,97.6699949171683,0.080868234543646,0.000216075936934981
3133,97.9188107143714,0.0925775185402378,0.000212703933074701
3134,98.4404190824765,0.102816974678355,0.000209490209870215
3135,98.80544886144,0.108858552949828,0.000206672320009254
3136,100.388276510371,0.107258225051851,0.000203988412401694
3137,102.258727508838,0.0976068862192016,0.000201445627522276
3138,105.263429193103,0.079746961395408,0.000199149367536985
3139,106.858656666623,0.0545205185496976,0.000196821485134864
3140,107.893455272866,0.023593347016716,0.000194347089875283
3141,108.31183644592,-0.011313747141051,0.000190302324355081
3142,107.523071085311,-0.0463975816027972,0.000185076553682885
3143,106.771265511199,-0.0805383958154715,0.000180057593940276
3144,105.43230925725,-0.111309887346404,0.000175306884532709
3145,103.417218323641,-0.135968396197132,0.000170906156052491
3146,100.808351857219,-0.153943022466941,0.000166825835684415
3147,98.1292950012857,-0.16268111043187,0.000163029668476097
3148,95.925894522254,-0.162178077136172,0.000161079284202373
3149,94.2084316340846,-0.151569940454791,0.000160298784661603
3150,92.7558290231507,-0.135169697843129,0.000159686289133649
3151,91.7198941321371,-0.113187428737344,0.000158963729815953
3152,91.145280367873,-0.0914710163475825,0.000158454020069124
3153,90.9979768956624,-0.0701544791929199,0.000158225834147802
3154,91.5651287089285,-0.0509315445273636,0.000159046828841769
3155,91.3817110921338,-0.0352641677629144,0.000161113910542373
3156,91.398178853156,-0.021569496626989,0.000162864102536688
3157,91.3208859347626,-0.0106864705528086,0.000163151881854517
3158,90.8948982997648,-0.00188880998605874,0.000162117258002607
3159,91.0082165821751,0.00624152165759107,0.000159587796224946
3160,90.4935074376215,0.0155461259737021,0.000155813517527811
3161,90.0906732720768,0.0270405147312125,0.000150711700375633
3162,89.7735145311011,0.0405857801233365,0.000144542036234841
3163,90.5289440679306,0.0557005658007343,0.000137248754082068
3164,90.7583842743722,0.0716393435851931,0.000127822778354907
3165,91.5016180430731,0.0868654859106474,0.000115814884043741
3166,92.384552944042,0.0990172027612288,0.000102503853542707
3167,93.5932531094094,0.107959725646376,8.90013502271815e-05
3168,95.276019654959,0.108951461289431,7.5839873082059e-05
3169,96.9051529331838,0.10293447118198,6.23886595926977e-05
3170,98.4784459557907,0.0895875605926242,4.89614317759278e-05
3171,99.7866446794822,0.0700837260880923,3.45366866903603e-05
3172,100.723317088468,0.047486463177153,1.97406396344018e-05
3173,101.230889934587,0.0221979764953294,5.56953819809849e-06
3174,101.353362319661,-0.00259080643700672,-7.40414491834925e-06
3175,101.02576509524,-0.0246310267825107,-1.86884702306127e-05
3176,100.14886101751,-0.0419510112538392,-2.83446452611121e-05
3177,98.9284907124747,-0.0558710032051324,-3.60900077313091e-05
3178,97.605434439726,-0.0645055084552679,-4.19917893536941e-05
3179,96.6596112706403,-0.0679576088795792,-4.56720670902838e-05
3180,94.9319977892026,-0.0661908243967709,-4.71187927735881e-05
3181,94.2873490577427,-0.0597573586200853,-4.56877362519218e-05
3182,94.0100529116719,-0.0501681270974611,-4.20924464921483e-05
3183,94.2174443923032,-0.0386254538837632,-3.74342729251499e-05
3184,94.6914054543994,-0.0266294181202354,-3.14004456277892e-05
3185,94.9224977238045,-0.0154081522442353,-2.43810694615408e-05
3186,95.2038422959071,-0.00542946323928361,-1.35809096257229e-05
3187,95.413440691552,0.00361942008095484,-5.31677683950521e-07
3188,95.3806097419071,0.0118614136126336,1.23694674497605e-05
3189,95.1746697627992,0.0198553598800966,2.52154121880864e-05
3190,95.0969298957545,0.0280931429754778,3.80283439420573e-05
3191,95.1293863548628,0.0370732796881707,5.09174587981527e-05
3192,95.2175640848394,0.0466340542031608,6.40399906714173e-05
3193,95.4918577658635,0.0557737616712107,7.54337916847416e-05
3194,95.8954782025388,0.0665913843396503,8.53801398329171e-05
3195,96.4048684755917,0.0772347680119506,9.44312853366037e-05
3196,97.1492966200092,0.0866056578648922,0.000101746644306499
3197,98.1960465776991,0.0928507492144695,0.000105813832308096
3198,99.6240474704139,0.0940397294631075,0.00010921306261477
3199,101.219549262562,0.0897996387541709,0.000110782833454548
3200,102.616380512163,0.0797641480630053,0.000109340723090865
3201,103.756990112794,0.0640695841156521,0.000105656266017202
3202,104.40125556439,0.0441796049024047,0.000100565293744282
3203,104.719165306787,0.0222490688279267,9.38979850282278e-05
3204,104.649133424378,-0.000387106100059198,8.59132323331002e-05
3205,104.414675990554,-0.0223831381022241,7.64600808476511e-05
3206,103.964593634132,-0.0429717297144931,6.54676328390446e-05
3207,103.190062713978,-0.0610826444451617,5.29183905493338e-05
3208,102.155697928076,-0.0761859271883735,3.91269479781905e-05
3209,100.932300666668,-0.0855927363092559,2.5228409719023e-05
3210,99.6724273868868,-0.088021498944377,1.53509181178482e-05
3211,98.6365933355111,-0.0836589240705907,6.03844160768869e-06
3212,97.8374821355026,-0.0737532704361706,-2.95307799610732e-06
3213,97.2590810224568,-0.0599312354251445,-1.19384481624344e-05
3214,97.007953959338,-0.0434522491599489,-2.06182273790856e-05
3215,96.8765942472299,-0.0257935785620144,-2.93148033324819e-05
3216,96.6251134290207,-0.00837070691126456,-3.69326001772554e-05
3217,96.3767584156055,0.00702292157709875,-4.25210403130351e-05
3218,96.1227451665965,0.019112482268296,-4.64802894853189e-05
3219,96.2948401226853,0.0264768332661465,-4.8782122951638e-05
3220,96.7304507557951,0.0278556362971717,-4.98713493858966e-05
3221,97.8509554743843,0.0226660678949787,-4.96290527541065e-05
3222,98.5148503456341,0.0109544612429996,-4.79959912097599e-05
3223,98.7906904476179,-0.00622283052518263,-4.5119593182613e-05
3224,98.8723344364323,-0.0273057877609378,-4.14990971150139e-05
3225,98.7435934430611,-0.0492990053656164,-3.7289469237327e-05
3226,98.3524564444417,-0.0707485841226322,-3.68952710481351e-05
3227,97.5606556199018,-0.0905388492059443,-3.75945822492422e-05
3228,96.3091308849555,-0.107659552188267,-3.86163645013232e-05
3229,94.7717334243547,-0.120482231641883,-4.0439652449525e-05
3230,93.1001480543666,-0.127526489545182,-4.14774433534131e-05
3231,91.3120873906167,-0.127887470219932,-4.27103613493228e-05
3232,89.4662833163888,-0.120672654168802,-4.50916939691317e-05
3233,87.8000211065824,-0.106110088298652,-4.6799793954188e-05
3234,86.5404385502112,-0.0847602774546745,-4.75621013660818e-05
3235,85.8822026959223,-0.0590667418663091,-4.74129632334318e-05
3236,85.8105147906004,-0.0298920305909839,-4.63970946254987e-05
3237,86.3705780200978,0.00172770651635845,-4.45727962065764e-05
3238,86.6375265751977,0.0342368460002549,-4.17785264142716e-05
3239,87.1509479379853,0.0657365920865542,-3.82218950764792e-05
3240,88.0818596228371,0.094396279581643,-3.38266431586441e-05
3241,89.2943933774937,0.118971939889596,-2.73472663478681e-05
3242,90.4722462726464,0.13890904402614,-1.7009723819613e-05
3243,91.7741012678698,0.153996531345865,-5.23105844452859e-06
3244,93.3204959097206,0.164149512628071,7.99619518139315e-06
3245,95.0807270615998,0.169440207480548,2.25451512724424e-05
3246,96.9227317338949,0.16991790227767,3.78667194114747e-05
3247,98.7587261668591,0.1655824268396,5.38015413233286e-05
3248,100.495826238583,0.157424924244205,7.02377285467611e-05
3249,102.107124009578,0.14476426892755,8.69870258688549e-05
3250,103.528482370897,0.126878347520138,0.000103955687948517
3251,104.690626528791,0.102802794549952,0.000121285519516987
3252,105.660227210298,0.0741799256676043,0.000138745209599115
3253,106.443215066882,0.04247928911749,0.000156107102732882
3254,106.993525685398,0.00915334724782973,0.000173631688344987
3255,107.2438267294,-0.0237892824933981,0.000187961477205584
3256,107.060857423647,-0.0532386839953143,0.000201519800689363
3257,106.374276530719,-0.0763550486450894,0.000214206152498542
3258,105.270161023036,-0.0910158316617634,0.000225828064722045
3259,104.027802730505,-0.0957948378947656,0.000236479092930699
3260,102.837947770737,-0.0901098948698157,0.000246618171699339
3261,101.159764373186,-0.074668030974785,0.000257997402814188
3262,99.6446999705495,-0.0498909821201401,0.000268448366670956
3263,98.4988899315164,-0.0166992288337012,0.000276357979233281
3264,97.96908429965,0.0231605689163915,0.000281800757535428
3265,98.1492829598708,0.0652767484832799,0.000284545719195645
3266,99.0546833808641,0.10558723493476,0.000284747850341579
3267,100.688723790424,0.140089937392484,0.000282105245328809
3268,102.925023090492,0.165314780527551,0.000276822752000911
3269,105.485598173708,0.178465510921965,0.000268878889794495
3270,108.129018806373,0.177823107252991,0.000257925656639048
3271,110.633748746685,0.162915800555115,0.00024815166595225
3272,112.757286744497,0.1339999989563,0.00023817386260173
3273,114.399531592998,0.0925391098757117,0.000228132967544649
3274,115.761734068284,0.0390878583476738,0.000221154606955518
3275,116.299286500415,-0.0214426980264468,0.000213536317156453
3276,115.630066976335,-0.0842827986443956,0.000205178737475722
3277,113.554991351282,-0.144527093670839,0.000196257903472531
3278,111.197231452625,-0.19672051123566,0.000187122696475125
3279,108.473135769529,-0.236939518524607,0.000177796825843596
3280,105.522679744405,-0.261938520524434,0.000168289857290197
3281,102.401714514069,-0.27051159612932,0.000158704325696498
3282,99.2150228160875,-0.262688495338795,0.000149294246663768
3283,96.0788634849022,-0.239545835176808,0.000139859310005573
3284,93.1100492594849,-0.204508540691994,0.000130470813276476
3285,90.6564943111924,-0.160587916911047,0.000120380417136736
3286,88.5783911289597,-0.111884130330419,0.000109292256173273
3287,87.8913399941917,-0.0637401665367409,9.73370525628529e-05
3288,87.9297730724035,-0.0219919143766293,8.62254808869598e-05
3289,88.6863891724679,0.00970129302709353,7.58410552780608e-05
3290,90.1283926322991,0.0290627757479631,6.58878984885838e-05
3291,91.5456099401139,0.0383111870781782,5.67037571873482e-05
3292,93.0230494452165,0.0377553654202493,4.83339278257823e-05
3293,94.1195137671736,0.0288662965053819,4.1042620540563e-05
3294,94.890294957478,0.0137994992492652,3.48606843258796e-05
3295,95.0740621505103,-0.0047851680227957,3.05580501043359e-05
3296,94.4314961151571,-0.0230244682886326,2.80046314771713e-05
3297,93.5895353465647,-0.0378885291372031,2.71449861464381e-05
3298,92.0154162476461,-0.0466039218317276,2.70648712638958e-05
3299,90.0387205077054,-0.0475594201637571,2.75403984490827e-05
3300,88.3729290200889,-0.0396674969891635,2.87603855616973e-05
3301,87.3391864614847,-0.023595998643814,3.0742323904204e-05
3302,86.8711192663978,-0.00134518301073678,3.34500279803486e-05
3303,87.5378055605901,0.023931657019078,3.71661959463115e-05
3304,88.3243681931407,0.0490878927052591,4.17071305506748e-05
3305,89.5778960192397,0.0721252110765805,4.64011420385429e-05
3306,91.1990204564672,0.0906277026004402,4.77474840423251e-05
3307,93.0292380015479,0.103346396748031,4.75612853044165e-05
3308,94.9939108654006,0.108889798888512,4.730928739996e-05
3309,96.4289383498497,0.106492750181273,4.65009181330875e-05
3310,97.5089109880538,0.0969162039279853,4.57799537465345e-05
3311,98.1766568708074,0.0807526942428445,4.58125440841015e-05
3312,98.4922846961543,0.0605220418090661,4.65100824876145e-05
3313,98.7596704162489,0.0394619074885913,4.79708696396462e-05
3314,98.3334174880744,0.0189741355763257,5.00310052860288e-05
3315,97.8937823381079,0.00213969002911509,5.28186672653292e-05
3316,97.7909064711824,-0.00856555760616293,5.62192213326592e-05
3317,97.7778977040443,-0.0135497528051572,6.0076151825298e-05
3318,97.7783307143965,-0.0123432422797512,6.46349715424416e-05
3319,97.8001030834279,-0.00572001284465861,6.70942618016196e-05
3320,97.6749627713653,0.00468064116817291,6.95670713426497e-05
3321,97.4818137602625,0.0163360124665131,7.18400509927319e-05
3322,97.4386473171717,0.0264968680795193,7.41381302242587e-05
3323,97.5860404707875,0.0340823419094478,7.62575019595694e-05
3324,97.8350348826084,0.0376103133089187,7.8157323175475e-05
3325,98.2709448631258,0.0358260357945574,7.98440072723049e-05
3326,98.8145236515192,0.0282595074863127,8.12821304910218e-05
3327,100.10367206492,0.0154673130201413,8.22450772049601e-05
3328,100.988930557246,-0.00141573113211037,8.28917159464867e-05
3329,101.316134144614,-0.0214279556161193,8.32098061818935e-05
3330,101.214895020629,-0.0433431712666359,8.40364571175405e-05
3331,100.754135800653,-0.0630729071777553,8.61533871416537e-05
3332,99.8303226912781,-0.0785074817225904,9.06413408457333e-05
3333,98.514508004173,-0.0883710411845679,9.62191144603608e-05
3334,97.1094381881569,-0.0911783275723373,0.000102181552341223
3335,95.6556725345675,-0.0861619409503267,0.00010848677353785
3336,94.0626979210095,-0.0736298712879546,0.000115246425975175
3337,92.6093420225411,-0.0542713667394487,0.000122387491887042
3338,91.6692094389777,-0.0288218394347606,0.000129466197398355
3339,91.3483699313375,0.00120029678065211,0.000135993227362691
3340,91.1344897183795,0.0334649927462929,0.000141043569534705
3341,91.850669127927,0.0632335387140178,0.000144302003077673
3342,93.569335955903,0.0877890612712341,0.000145537277235405
3343,96.0435747522291,0.105320074634511,0.000145454779312003
3344,97.7769632969574,0.113163211066617,0.000144314976047877
3345,99.2468533380719,0.110604366406,0.000141943929260507
3346,100.53637869337,0.0987431174621297,0.000138539328468853
3347,101.467005701791,0.0794256374183544,0.000134021581126487
3348,102.104487465595,0.0542294080301118,0.000127759142506124
3349,102.553894418202,0.0250814406932523,0.000119675634442179
3350,102.709198841422,-0.00527258185043757,0.000110245241375846
3351,102.379771117506,-0.0341471324824547,0.000101020015959589
3352,101.516068193676,-0.0590580255690519,9.1734456870532e-05
3353,100.319877711365,-0.0780080535663398,8.24849084936662e-05
3354,98.9849895027575,-0.088491202834826,7.3923402258133e-05
3355,97.5615726406795,-0.0903833773200471,6.61593984874141e-05
3356,96.0509988844625,-0.0852309199747516,5.84913783193661e-05
3357,95.2953251784105,-0.07572568475739,5.15472146122692e-05
3358,94.9251169582456,-0.0621768111193821,4.51132308317494e-05
3359,94.6085143997178,-0.0459058060187254,3.94899979494134e-05
3360,94.2790547545903,-0.0284282445793066,3.49517121662907e-05
3361,94.0765619209221,-0.0110285075575179,3.16516980644315e-05
3362,94.085646151597,0.00491365570761085,2.98012478539934e-05
3363,94.3469912590676,0.0184906167004971,2.95132179118681e-05
3364,94.9154772524493,0.0286294110204859,3.08528385079435e-05
3365,95.5365594732554,0.0327289675669428,3.38243510543688e-05
3366,96.0486269989895,0.0316484477417933,3.81420773188651e-05
3367,96.4749020315013,0.026225539255883,4.39837226476175e-05
3368,96.7514542363745,0.0177602636947288,5.09651331648909e-05
3369,96.8660147116033,0.00774250045572338,5.89446415971635e-05
3370,96.8280531959309,-0.00187494019801762,6.78927046440662e-05
3371,96.6910025178351,-0.0109438732105636,7.76392471614133e-05
3372,96.520734450262,-0.019567541550999,8.83034980757398e-05
3373,96.2535390445292,-0.0266614897832704,9.96009367923432e-05
3374,95.9272723060795,-0.0312183310159556,0.000110256687863016
3375,95.5762639383931,-0.032893996225751,0.000119986366370624
3376,94.8032650755419,-0.0316885203520605,0.000129019514839202
3377,93.6861811338139,-0.0279604826615574,0.000136760330461798
3378,93.5848692486364,-0.0224963592885834,0.000142787664392238
3379,93.5068649324956,-0.0158827234931474,0.000147458178509605
3380,93.604290071836,-0.00950637300087348,0.000150956922388552
3381,93.7233704228411,-0.00502423406258668,0.000153446986249831
3382,93.9010793044739,-0.00103400707209654,0.000154799631845832
3383,94.095838150723,0.00189386210073722,0.000155275361001852
3384,94.222415518254,0.0038645051237426,0.000155637980699284
3385,94.5275082287087,0.0052620614066549,0.000155994646513356
3386,94.6682106287882,0.00627733018460734,0.000156649863747367
3387,94.6639891083553,0.00698264292863006,0.000157607757767034
3388,94.6436427417354,0.00725192781410079,0.000158375374677175
3389,94.6034859777976,0.00758588775540437,0.000159304934242393
3390,94.5276340135112,0.00888890163792036,0.000160267758087148
3391,94.3374301818827,0.012228002499129,0.000159881542406356
3392,93.9586201794053,0.0159580934970599,0.000158358711681259
3393,93.961450703455,0.0203435708685256,0.000156234590673787
3394,94.777221208787,0.0252444664806564,0.000154067930652377
3395,95.0307229065512,0.0304710619889862,0.000150936717532204
3396,95.597298032999,0.0360199459639653,0.000147141248861633
3397,96.2786832204305,0.0424928435328656,0.000142941559556856
3398,96.9004898803543,0.0499653661662908,0.00013866582269113
3399,97.423558771421,0.0571621990636829,0.000134717621161849
3400,97.938552312846,0.0641360260706508,0.000131104986335415
3401,98.5550898149124,0.0706929783795969,0.000128511384230315
3402,98.9103714291014,0.0770453090260348,0.000127079915574796
3403,99.3021336554393,0.0825857951232274,0.000127270871740534
3404,99.9614705035714,0.0866975175932843,0.000129020726283002
3405,100.831815456549,0.0889588996988109,0.000132214723055809
3406,101.765085580771,0.088924456329683,0.000136681974934387
3407,102.738183206977,0.0853600624292742,0.000142183227572682
3408,103.884959677953,0.0761000271551295,0.000148391452272543
3409,105.052983790878,0.0622664008701468,0.000155241473820762
3410,105.803011993988,0.0435943352219259,0.000162385519913116
3411,106.264866090339,0.0204100132747998,0.000170496412158104
3412,106.743148629819,-0.00594670770542999,0.000179460029557412
3413,106.876052719418,-0.033671176201224,0.000189101796864856
3414,106.742149268283,-0.0615542902055173,0.000198556013788637
3415,105.906432226071,-0.0886842461641659,0.00020619178080829
3416,104.626182862751,-0.112604333552396,0.000212053286314047
3417,102.92389082482,-0.131223811119571,0.000215449640827423
3418,100.888270535792,-0.142335526016153,0.000216411724777625
3419,98.9302050821076,-0.145209431593875,0.00021600492149216
3420,97.1849176235354,-0.13940274900897,0.000214767086830261
3421,95.6660781261481,-0.125452207412752,0.00021272728231068
3422,94.3717293317526,-0.104931329749443,0.000210119320600252
3423,93.4286526105406,-0.0792919321115334,0.000207364611092574
3424,92.883184962501,-0.049591841381335,0.000204754819062534
3425,92.5635993827695,-0.0172171077267462,0.000202512902026303
3426,92.3757424724418,0.0151726308041443,0.000200317962890454
3427,92.625055895639,0.0449708132987265,0.000198514712805471
3428,93.4885051998662,0.0694420345225654,0.00019703371574073
3429,94.7346750142208,0.0874566052493954,0.000195635293842123
3430,96.28044260676,0.098251249209852,0.000195236857909477
3431,97.4966131823521,0.101759513630307,0.000195131423343882
3432,98.6395231194731,0.0988784861562035,0.000194073064744473
3433,99.589664372296,0.0906864809770227,0.000191924826030171
3434,100.499786301217,0.0780642096310359,0.000187984497423218
3435,101.418351448847,0.0617452480474848,0.000181940953526643
3436,102.05415062863,0.0424533771297784,0.000174824250665384
3437,102.381672975476,0.0207607784388413,0.00016641740824021
3438,102.262152424973,-0.002375207793234,0.000157106983428307
3439,101.750846395878,-0.0253659274573553,0.000146817727554991
3440,101.089667727591,-0.0463107962365132,0.000136554278087265
3441,100.399949078033,-0.0639915305714321,0.000126215312978684
3442,99.6715974665053,-0.0782501110661028,0.00011601781606941
3443,98.9108395599208,-0.0889754527750671,0.00010605973403629
3444,98.2079553943134,-0.0961881930528998,9.64454294008367e-05
3445,97.4799066098679,-0.0985093757047449,8.76399975682713e-05
3446,96.5022446745158,-0.0964821901201623,7.95943707847346e-05
3447,95.3222914439747,-0.0885733938149879,7.20955418548582e-05
3448,94.1106177839767,-0.0744944073563602,6.55906062875849e-05
3449,93.0781667471448,-0.0548597844561281,6.0205846972955e-05
3450,92.4081096285192,-0.0323339444659568,5.52855333985941e-05
3451,92.0142303291765,-0.00918687368303224,5.07564690343397e-05
3452,91.8328167857626,0.0115324587790974,4.67566886489096e-05
3453,91.8890814691744,0.0280523697003935,4.34857927920804e-05
3454,92.1759241201609,0.0389048049765137,4.08886584440548e-05
3455,92.8088372788732,0.0432764362287398,3.90906274164181e-05
3456,93.7773868162426,0.0410227579766135,3.7249594196672e-05
3457,94.9211680851927,0.0325529078667875,3.45197049710226e-05
3458,95.9251258532544,0.0187153285581356,3.0649990916462e-05
3459,97.3704185342152,0.00104609026227932,2.56739417327717e-05
3460,98.1070055807311,-0.0181555394783738,2.07098680636385e-05
3461,97.971223683902,-0.0359671624151368,1.5085572347627e-05
3462,96.6440427288941,-0.049934266335121,9.2159088530743e-06
3463,95.0421687676691,-0.0566046983628402,2.40677597186563e-06
3464,93.0436225051557,-0.0551191956093869,-4.68497108088706e-06
3465,91.5066288879568,-0.0451745897126084,-1.16035672815084e-05
3466,90.3773681666156,-0.0278727657224718,-1.73593253737536e-05
3467,89.7982130159964,-0.00384555164087723,-2.1605233813302e-05
3468,89.7529242047438,0.0245075227844338,-2.45222916159103e-05
3469,90.2669402087344,0.0551384011958794,-2.6157277878216e-05
3470,91.3693110709159,0.0850063931119637,-2.65828409973844e-05
3471,92.9605302443563,0.111023079454173,-2.57009234071034e-05
3472,94.8763458080695,0.130546794484279,-2.36822936615524e-05
3473,97.0749851454099,0.139535876644563,-2.03405504662915e-05
3474,99.2909664079269,0.136632106541654,-1.57065196214914e-05
3475,101.563166857615,0.121944626323299,-1.04501512184637e-05
3476,102.826401598154,0.0978378183905397,-5.04846972484472e-06
3477,103.544626432248,0.0662770324239705,1.5645749881362e-06
3478,103.614805053378,0.0305533969125103,9.09986004635921e-06
3479,103.505082896053,-0.00698207241453551,1.64558212543496e-05
3480,102.724614564842,-0.0433033609910513,2.4091304789979e-05
3481,101.951177904394,-0.0756707506531421,3.17821631198183e-05
3482,100.760512735763,-0.101655383478373,3.92677148716362e-05
3483,99.3925352542894,-0.119446449284608,4.63118134678273e-05
3484,97.8944770073528,-0.128386648463752,5.29620185623985e-05
3485,96.4027761437947,-0.128683193969008,5.90706938237745e-05
3486,94.9967149164804,-0.121183336909782,6.40725241755824e-05
3487,93.6973354881574,-0.107372803708758,6.79071964399203e-05
3488,92.5526662241861,-0.0890901796882888,7.07646765691861e-05
3489,91.6440392716536,-0.0696207611932945,7.2985582647219e-05
3490,91.0236277189407,-0.049381295916666,7.4084297332713e-05
3491,90.8000895297321,-0.0289040919419079,7.40788656218995e-05
3492,90.9925726342134,-0.00771322668016548,7.30328861319618e-05
3493,91.415542165326,0.0145825327911658,7.03123426178413e-05
3494,91.9687113984445,0.0364133406757289,6.56945558992776e-05
3495,92.566440208757,0.0548654330284181,5.97589632985522e-05
3496,93.1113676061232,0.0700912275840255,5.26956612231145e-05
3497,93.6744614296472,0.0820695527976367,4.44945519090944e-05
3498,94.3059006510076,0.0913001759027235,3.52541077698963e-05
3499,95.0512864891551,0.0975268928224458,2.49458049224833e-05
3500,95.8221240639349,0.100466148017944,1.36985315392007e-05
3501,96.6466529823218,0.0999448511619657,1.43084906700738e-06
3502,97.9289894302932,0.0961158993421842,-1.16822888050582e-05
3503,99.4506093650742,0.0891629573064288,-2.66182330972748e-05
3504,100.980748336295,0.0793632463244582,-4.29789182423401e-05
3505,102.106467487432,0.0675499258503403,-5.96402131893035e-05
3506,102.019891825201,0.0549436918317123,-7.59358505883556e-05
3507,102.069502417286,0.0420281426019854,-9.14975436272931e-05
3508,102.665834046405,0.0292604101390445,-0.000105278971231164
3509,103.036967269568,0.0167324489745175,-0.000117261052800682
3510,103.16458759076,0.00250517418823411,-0.000127317186523682
3511,102.799053642491,-0.0130097047142316,-0.000136067847415537
3512,102.237678815699,-0.0278915480588515,-0.000143872831128869
3513,101.576948903635,-0.0411358642310328,-0.000150328135858973
3514,100.954639978066,-0.0517353458427914,-0.000155487749342369
3515,100.398775572031,-0.0612768483054604,-0.000158410703163024
3516,100.026600759086,-0.0698944717201672,-0.000159192884891334
3517,99.9366512501334,-0.0772706920719304,-0.00015853640561665
3518,99.7760372534309,-0.0853180718948327,-0.000156640507585858
3519,99.0410269896976,-0.0933835113012316,-0.000153623538205387
3520,97.930409123987,-0.0982239086081561,-0.000150206754420139
3521,96.3440062241499,-0.0988203859531888,-0.000146379265072808
3522,94.4101313874359,-0.0967735306143021,-0.000143081301687292
3523,93.5642140118314,-0.0930066164180724,-0.000140323844037183
3524,93.1264894375657,-0.0876449247311038,-0.000137289716679691
3525,92.3144008453607,-0.0799059164407377,-0.000134553594414082
3526,91.2989425675056,-0.0693349643502864,-0.00013217608291413
3527,89.9896687074899,-0.0552036020086772,-0.000130132058216386
3528,89.8040322114075,-0.0376207956238311,-0.000128408197845948
3529,89.7529319509937,-0.0175701247235374,-0.000127268381901109
3530,89.3916887081399,0.00276062409755147,-0.000126831738851322
3531,89.8630139441536,0.0196348395521072,-0.000126656205177564
3532,90.4656695176127,0.033181273178957,-0.000126609415442364
3533,90.9980142239961,0.0428858899685652,-0.000126832805237622
3534,91.1978279745402,0.0472938415506638,-0.000127698164316734
3535,91.4879602217896,0.0485992793472714,-0.000128834903495767
3536,92.1844797162959,0.0485186372942135,-0.000130227224764098
3537,93.0143279122123,0.0457523041979406,-0.000131936878417895
3538,93.8681734884878,0.0397419162678212,-0.000133801966833714
3539,94.6537369065382,0.03193088099578,-0.000135963790285254
3540,94.988489626974,0.0240670129170555,-0.000138651009613441
3541,94.853869333515,0.0184868479232837,-0.000142356803795458
