SerialNo,Displacement_mm,Velocity_mm_min_filtered,Acceleration_mm_min2_filtered
1315,12.296157725419,0.00154029495739948,-7.33728926034258e-07
1316,12.3096960719222,0.00153516617150645,-7.38072005468646e-07
1317,12.3263411741473,0.00152996225179309,-7.31286325731002e-07
1318,12.3466073029914,0.00152501343149752,-7.14083430114072e-07
1319,12.3692597932908,0.00152001844145026,-6.85452765521466e-07
1320,12.3934421056022,0.00151557421449899,-6.50921817619475e-07
1321,12.4187652069593,0.00151186289634085,-6.05861959573727e-07
1322,12.4453462395045,0.0015087551507062,-5.49581999793129e-07
1323,12.4723380146515,0.00150627938407428,-4.8908988929452e-07
1324,12.49960222871,0.00150437702366145,-4.24456038919095e-07
1325,12.5254692117519,0.00150317119876192,-3.49453618101227e-07
1326,12.545210031003,0.0015025888057289,-2.77662163856089e-07
1327,12.5590158439566,0.00150318996983345,-2.12228883220858e-07
1328,12.5690627386814,0.00150413656435768,-1.50689702336344e-07
1329,12.5752981739307,0.0015052411971025,-9.42249127727278e-08
1330,12.5801023765162,0.00150714837817591,-4.2675455599316e-08
1331,12.588096554614,0.0015091638197983,-2.65844018117469e-09
1332,12.5999510843305,0.00151121704245823,2.92711474717554e-08
1333,12.612644986535,0.0015132069053515,5.36545591002556e-08
1334,12.6256757359213,0.00151442368495216,6.93489593978026e-08
1335,12.6401304789035,0.00151554303073111,7.83122641616746e-08
1336,12.6558980113515,0.00151676173730938,8.70594134316423e-08
1337,12.6732962849376,0.00151816901348204,9.78262139329281e-08
1338,12.6933569632017,0.00151916495289024,1.11556694483964e-07
1339,12.7163036133057,0.00151998836122934,1.29978624922718e-07
1340,12.7415479791039,0.00152073466698728,1.52102560601077e-07
1341,12.7686527384686,0.00152193001626321,1.79016427422397e-07
1342,12.7967843533052,0.00152353050034103,2.10442931672952e-07
1343,12.8236935144381,0.0015258124071006,2.36291575906389e-07
1344,12.8482332573819,0.00152909674003362,2.57871189342289e-07
1345,12.8674571205633,0.00153342021839933,2.78841215086962e-07
1346,12.878571615854,0.00153854451480467,2.92809587252329e-07
1347,12.885235830627,0.00154439106456878,2.97454995384673e-07
1348,12.8900944337264,0.00155066748850166,2.93269826453949e-07
1349,12.8944135890726,0.00155763172036047,2.84402314164853e-07
1350,12.8999843049024,0.00156518454350646,2.73660541509299e-07
1351,12.9054134108281,0.00157327847315019,2.5808512490058e-07
1352,12.9101253249709,0.00158104303389398,2.44027171981573e-07
1353,12.9163940712201,0.00158805225320987,2.28114976561116e-07
1354,12.9257344581424,0.00159413635167257,2.08346965466097e-07
1355,12.9383087594937,0.00160007974186883,1.87038283413469e-07
1356,12.9547712563171,0.00160647237532135,1.65451022506207e-07
1357,12.9755099747854,0.00161328535173198,1.43849677090932e-07
1358,12.9996604475902,0.00161967245760637,1.23598424623478e-07
1359,13.0256568774884,0.00162556959987014,1.04254625916313e-07
1360,13.0526799439277,0.00163083765070446,8.23629110266938e-08
1361,13.0798252343774,0.00163509418837071,7.05469193769579e-08
1362,13.1056006786509,0.00163921747969224,6.68813979967356e-08
1363,13.1292241621967,0.00164331072255645,7.41403919134963e-08
1364,13.1501162056436,0.00164752960070142,8.84478050560651e-08
1365,13.1675192723669,0.00165202285019657,1.09266435988329e-07
1366,13.1816090890412,0.00165651645327848,1.29036741165858e-07
1367,13.1933738248259,0.00166118790255971,1.44149764872443e-07
1368,13.2033130314181,0.00166594820513078,1.68087343351286e-07
1369,13.2116330746043,0.00167081469616163,1.85233880657697e-07
1370,13.218421518173,0.00167564274866569,1.86866695561393e-07
1371,13.2240583143405,0.00168036722267161,1.81121927165979e-07
1372,13.2291657756145,0.00168415010142945,1.71592316662276e-07
1373,13.2344638178289,0.0016875030976504,1.5546401714411e-07
1374,13.2405048093923,0.00168971853310886,1.33680270060163e-07
1375,13.2475408424225,0.0016907223692237,1.06238064996556e-07
1376,13.2556114999776,0.00169088085344429,8.09933171723489e-08
1377,13.2641849282757,0.00169032438954282,5.80004924665022e-08
1378,13.2733555354596,0.00168901097159372,3.98686128692235e-08
1379,13.2837328077176,0.0016878172469767,3.0122400719407e-08
1380,13.2955955706353,0.00168628478347187,3.92560453227885e-08
1381,13.3085543566225,0.00168430212773001,5.39415185988013e-08
1382,13.3221174764668,0.00168177780646636,7.47569662224575e-08
1383,13.3369085285164,0.00167940690918383,9.97827817418468e-08
1384,13.3534907873022,0.00167776362129048,1.28854471478275e-07
1385,13.372328337798,0.00167685794818073,1.62160131494213e-07
1386,13.39375979906,0.00167654804602398,1.98930462746215e-07
1387,13.4170754247599,0.00167706077182819,2.38727534283948e-07
1388,13.4414700385198,0.00167843748405813,2.80561683542453e-07
1389,13.46644416614,0.00168044117310836,3.18134487127053e-07
1390,13.4919353132275,0.00168306306672856,3.47944336532369e-07
1391,13.5176489812986,0.00168619638020001,3.71929814698991e-07
1392,13.5432068144648,0.0016897524772221,3.89163771008228e-07
1393,13.5678059834923,0.0016937751888219,3.98932615891228e-07
1394,13.5900101534856,0.0016982016412726,3.98331679921672e-07
1395,13.6095459403874,0.00170283577510609,3.82694831345715e-07
1396,13.6266704331693,0.0017074882746828,3.60513999208011e-07
1397,13.6420523850509,0.0017116841212237,3.2961537270485e-07
1398,13.6564536589787,0.00171507932112245,2.91938665661935e-07
1399,13.6700099112365,0.00171790645537621,2.51041588111874e-07
1400,13.682764125347,0.00171948162962022,2.09258165789874e-07
1401,13.6950494874915,0.00172050219824579,1.69178525771356e-07
1402,13.7077057509447,0.00172116545049319,1.310071298927e-07
1403,13.7213516349254,0.0017212497116113,9.47445697916875e-08
1404,13.7363663536005,0.00172088226785802,6.35178444578624e-08
1405,13.7525770118695,0.00171998446982709,4.45905677202065e-08
1406,13.7692318461388,0.0017195800702349,2.78971502829772e-08
1407,13.7862279501355,0.00171928310391116,1.50539256287144e-08
1408,13.8035938735094,0.00171909139552023,3.9006267281515e-09
1409,13.8218093574175,0.00171942825870852,-3.47273714528422e-09
1410,13.8415347766897,0.00171965434999076,-7.62279842342812e-09
1411,13.8620416311848,0.00171987846268585,-9.38562766753188e-09
1412,13.8828227729439,0.00172044612191926,-7.35200875062447e-09
1413,13.9029551569632,0.00172139711631412,-1.57570495434476e-08
1414,13.9213121766841,0.00172226138281474,-2.23829896033789e-08
1415,13.9386473286949,0.00172287755738793,-2.93357074909776e-08
1416,13.9553224064766,0.0017232764807217,-3.39354401990067e-08
1417,13.9717165733521,0.00172339258312946,-3.78312951557399e-08
1418,13.9890090279868,0.00172301171882056,-4.05408876532988e-08
1419,14.0072036116971,0.00172266813250378,-4.64210562226848e-08
1420,14.0259466570482,0.00172194897773932,-5.24404990452132e-08
1421,14.045265914538,0.00172092368969899,-5.71699703189589e-08
1422,14.0646670053722,0.00171956542695594,-5.9173059638048e-08
1423,14.0831562186271,0.00171795251912974,-5.82192597134083e-08
1424,14.1005516804809,0.00171612485949034,-5.28933220146074e-08
1425,14.116190256295,0.001714042286508,-5.27326064960658e-08
1426,14.128866749546,0.00171162796296678,-4.94696519556304e-08
1427,14.1394935682026,0.00170887055936425,-4.4869186269358e-08
1428,14.1493856031052,0.0017057295350799,-3.76688109064973e-08
1429,14.1595211777392,0.00170223493788169,-2.83755952829531e-08
1430,14.1707281053156,0.00169835464312285,-1.68911281340641e-08
1431,14.1832470585393,0.00169416681107796,-3.35554446538806e-09
1432,14.1973148486726,0.00168988627232584,1.26007648719855e-08
1433,14.2131918890062,0.00168568216847152,3.08014701566857e-08
1434,14.2316305935762,0.00168176268663091,5.02606235477123e-08
1435,14.2531665261119,0.00167825846924213,7.05091627290942e-08
1436,14.277761217568,0.00167527930531221,9.14423032314371e-08
1437,14.3053908573931,0.00167288314957487,1.12863156107817e-07
1438,14.3353848637267,0.00167107202140241,1.34612340308395e-07
1439,14.3662843087624,0.00166983105859392,1.56549267140605e-07
1440,14.3971155316888,0.0016691388456278,1.78529702410543e-07
1441,14.4270151632803,0.0016690017982609,2.00404128994162e-07
1442,14.455172997587,0.00166941882863349,2.22013987898321e-07
1443,14.4810887904276,0.00167038110835138,2.43224763058984e-07
1444,14.5046030044825,0.00167184781613326,2.63907426796967e-07
1445,14.5247294540455,0.00167379592493818,2.8392436483701e-07
1446,14.5400533848912,0.00167628308883616,3.0318836322483e-07
1447,14.5517145317587,0.00167922425583356,3.21637063404873e-07
1448,14.5609981926934,0.00168256101226593,3.39158608886339e-07
1449,14.5686845019483,0.00168610144296592,3.5566500096523e-07
1450,14.5762476439573,0.00168964461373833,3.71067866618601e-07
1451,14.5847896632722,0.0016937687964676,3.8511312830882e-07
1452,14.5947754448964,0.00169841682975455,3.97572523504041e-07
1453,14.6071362895092,0.0017036415008081,4.08302627019212e-07
1454,14.6230262661266,0.00170936670183464,4.17039725987319e-07
1455,14.6418427949261,0.001715576571434,4.2368144813088e-07
1456,14.6629739481046,0.00172214822933197,4.28457361891787e-07
1457,14.6856113143066,0.0017282764627945,4.31550989857364e-07
1458,14.7083809872999,0.00173365856446174,4.32722114984848e-07
1459,14.7310279773364,0.00173855750403814,4.31604902258692e-07
1460,14.753652843083,0.00174323102335611,4.28235315101355e-07
1461,14.7758509669945,0.00174769009968377,4.22065896355678e-07
1462,14.7966054695958,0.00175206089558063,4.13691955733804e-07
1463,14.8155956943128,0.00175648068917078,4.02994260371698e-07
1464,14.8334501020752,0.00176094614229405,3.96010125745395e-07
1465,14.8497026150883,0.00176540943921965,3.91557259472457e-07
1466,14.8639107662293,0.00176979489903986,3.90278416434562e-07
1467,14.8771152770074,0.00177399285466045,3.91034254612016e-07
1468,14.890120575169,0.00177793003509822,3.92469575503587e-07
1469,14.903368795404,0.00178151810666793,3.94068796875585e-07
1470,14.9170163453996,0.00178476138051485,3.95556678442965e-07
1471,14.9309290820359,0.00178770048659103,3.96900534886316e-07
1472,14.9452068645446,0.00179037047164897,3.97958407659328e-07
1473,14.9604032505569,0.00179287904976229,3.98813175528933e-07
1474,14.9768983554048,0.00179520285037086,3.9955764894904e-07
1475,14.9940301537747,0.00179764375269666,4.00149180873412e-07
1476,15.011282880797,0.00180021885300264,4.00724844543612e-07
1477,15.0281797537731,0.00180273350145971,4.00628251478537e-07
1478,15.0443899687513,0.00180518020753219,3.99185112926285e-07
1479,15.0602612887772,0.00180783448306298,3.97171671469414e-07
1480,15.0759379240322,0.00181086935981054,3.94559809229691e-07
1481,15.0910459976404,0.00181406121867487,3.91826347500954e-07
1482,15.1053449446707,0.00181734639921844,3.9038403173445e-07
1483,15.1196962135996,0.00182098440573934,3.91046315776594e-07
1484,15.1348705469001,0.0018248988175891,3.94853501639709e-07
1485,15.1503997738694,0.00182910238099551,3.9826915592463e-07
1486,15.165586722096,0.00183366500657412,4.02103608805014e-07
1487,15.1805629843113,0.00183855742755089,4.05629722507842e-07
1488,15.1959374115521,0.00184346950152149,4.06358306928681e-07
1489,15.2118020128326,0.0018483303419312,4.06204475071015e-07
1490,15.2275890935793,0.00185344396393066,4.01526797293289e-07
1491,15.2439875656861,0.00185873736400261,3.91917393605337e-07
1492,15.2629201327576,0.00186372965747279,3.75582427994898e-07
1493,15.284414330283,0.00186829172051298,3.55189423904205e-07
1494,15.3072505568036,0.00187258844074448,3.29321512575803e-07
1495,15.3307855940335,0.00187688374003129,2.98291704467108e-07
1496,15.3548015521431,0.00188075309069296,2.6471568891143e-07
1497,15.3788518995064,0.00188416687064651,2.26496238919135e-07
1498,15.4022158102203,0.0018870108209499,1.87627318195233e-07
1499,15.424318458718,0.00188930690882306,1.49828121611353e-07
1500,15.4448854980569,0.00189032899530631,1.13472131347188e-07
1501,15.463871307945,0.00189082947749121,7.90252894159053e-08
1502,15.480594661713,0.00189122211766208,4.73215916816251e-08
1503,15.4956159978232,0.00189181810444059,1.91335321903496e-08
1504,15.5107961604997,0.00189270166020551,-4.947779362991e-09
1505,15.5264002667816,0.0018937973759008,-2.47520026865932e-08
1506,15.5422297620751,0.0018950268551728,-4.03069378330606e-08
1507,15.5590144154603,0.00189624483614165,-5.15604843653972e-08
1508,15.5775231569627,0.00189736105443615,-5.89150806076728e-08
1509,15.597520184914,0.00189835194146343,-6.30195535083428e-08
1510,15.6181954630088,0.00189920131152884,-6.43912341107085e-08
1511,15.6404024140644,0.00189991079981728,-6.37720348425098e-08
1512,15.6647637054296,0.00190045830412191,-6.14272162044523e-08
1513,15.6896166780325,0.00190081806081367,-5.67402315287484e-08
1514,15.714132868759,0.00190097717071271,-4.96453825274292e-08
1515,15.7385188525989,0.00190086500928918,-4.00495317399572e-08
1516,15.7624189087213,0.00190035453702819,-2.73988141896642e-08
1517,15.7851710669301,0.00189945295326645,-1.13741623707231e-08
1518,15.8064857115104,0.00189824700070214,7.79083201670084e-09
1519,15.8263392346976,0.00189694521461191,3.01738206688923e-08
1520,15.8449523256769,0.00189557329084382,5.59972149846309e-08
1521,15.8623702739607,0.00189433890642082,8.51957242626778e-08
1522,15.8779399770243,0.00189365143509307,1.18710362748988e-07
1523,15.8931350729938,0.00189374344361399,1.56482303927843e-07
1524,15.9099791683801,0.00189439321683073,1.981579827401e-07
1525,15.9277690246029,0.00189539458285221,2.42966763779398e-07
1526,15.945447227345,0.00189681199965729,2.86454706824101e-07
1527,15.9631931459072,0.00189868806218739,3.25551027261295e-07
1528,15.9812460053094,0.0019008055323284,3.58670559289432e-07
1529,15.9994067092413,0.00190317060639183,3.83181324162316e-07
1530,16.0180488230952,0.00190565417975137,4.01148791629792e-07
1531,16.0378582365083,0.00190806139348498,4.10732443237398e-07
1532,16.0589284001767,0.0019102881219462,4.1388276942997e-07
1533,16.0812520746608,0.0019125215280086,4.12242208547015e-07
1534,16.1048866433195,0.00191472886651304,3.99725332314831e-07
1535,16.1293991405924,0.00191651522147015,3.78538584431951e-07
1536,16.1541827491423,0.00191768605378156,3.49689518891878e-07
1537,16.1789442623139,0.00191860052161831,3.16027404993672e-07
1538,16.2038529510043,0.00191955717842533,2.76592962555415e-07
1539,16.2283225065263,0.00192052678990613,2.3417463390466e-07
1540,16.2507581702245,0.00192140906197593,1.90189397526049e-07
1541,16.270788878953,0.00192174252833953,1.43218402922391e-07
1542,16.2892760055374,0.0019215309482519,9.86504421314706e-08
1543,16.3074213048807,0.00192071492192454,5.41844274702562e-08
1544,16.3258088776362,0.00191927005508774,4.43154970879972e-09
1545,16.343845646332,0.00191812418181787,-4.98194255880189e-08
1546,16.36148767501,0.00191687845327885,-1.06431662525572e-07
1547,16.3795188080749,0.00191547838661442,-1.62847461593727e-07
1548,16.3984178788977,0.00191384097449716,-2.14234210672065e-07
1549,16.41832436097,0.00191192812315606,-2.59073168203926e-07
1550,16.4389362404976,0.0019096541010753,-2.99210058944389e-07
1551,16.4597859581064,0.00190675723100681,-3.34217372130154e-07
1552,16.4804162528274,0.00190337115570636,-3.64807313841565e-07
1553,16.5009198296672,0.00189974033023298,-3.89628653274985e-07
1554,16.5220259825731,0.00189616197620021,-4.04636955266088e-07
1555,16.5432393834695,0.00189278208937226,-4.08042552827112e-07
1556,16.5640989757875,0.00188948385126883,-3.98808058732265e-07
1557,16.5840113812829,0.0018863192579236,-3.84519226126715e-07
1558,16.6014392130011,0.00188365700939384,-3.67749960593239e-07
1559,16.6155940492467,0.00188149131854068,-3.45786845343788e-07
1560,16.6263424252859,0.00187978061757389,-3.2447466352758e-07
1561,16.6357511551814,0.00187823673433357,-3.05194225783475e-07
1562,16.6461569961587,0.0018770204773643,-2.87286106496483e-07
1563,16.6576503794248,0.00187605723247812,-2.70607666806513e-07
1564,16.670247664008,0.00187551759458449,-2.54532973412134e-07
1565,16.6841960994546,0.00187530287178213,-2.40684046435924e-07
1566,16.6993966460048,0.00187523134204818,-2.29322586030905e-07
1567,16.7156292151035,0.0018749240155254,-2.27734168716123e-07
1568,16.7327687939965,0.00187433947168972,-2.35931103916077e-07
1569,16.7504696964828,0.00187341463935397,-2.58911437747157e-07
1570,16.7685813155134,0.00187218185949028,-2.9080090099655e-07
1571,16.7874186113716,0.00187075222303275,-3.23053890070561e-07
1572,16.8069799839922,0.00186917372141693,-3.52713787824555e-07
1573,16.8275642198667,0.00186743447090668,-3.77979843692423e-07
1574,16.8491583474031,0.00186557976889464,-3.98653589660129e-07
1575,16.8705921897594,0.00186369653001931,-4.14202290453053e-07
1576,16.8913079239726,0.00186183448812817,-4.24219722503103e-07
1577,16.9103437177776,0.00185999098084897,-4.31875083080141e-07
1578,16.9268193596845,0.00185817312586901,-4.39284193019513e-07
1579,16.9419596669034,0.00185646605388505,-4.44354514503364e-07
1580,16.9565792624103,0.00185485677423606,-4.46374086318782e-07
1581,16.9716625659188,0.0018532724707429,-4.45747629271341e-07
1582,16.9883347879193,0.00185168893432983,-4.4274990973721e-07
1583,17.0061511973575,0.00184977716299897,-4.38118758003584e-07
1584,17.0247050143403,0.00184734375672395,-4.32267398777357e-07
1585,17.0439782789385,0.00184415411580051,-4.25316759205609e-07
1586,17.0640587871087,0.00184082487639139,-4.16791740765264e-07
1587,17.0848660451949,0.00183744030946555,-4.08095002847803e-07
1588,17.1063673186068,0.00183405968715683,-3.99082836454667e-07
1589,17.1281765415552,0.00183066739102497,-3.83640829335888e-07
1590,17.1492485664986,0.00182733034996552,-3.59433005070806e-07
1591,17.1693096972331,0.00182400697044532,-3.25507286441785e-07
1592,17.1882659003516,0.00182064633488267,-2.81976793742521e-07
1593,17.2063062894703,0.00181717576393402,-2.32514611233165e-07
1594,17.2243151790917,0.00181353909448355,-1.78970176296575e-07
1595,17.2423856937451,0.00180985682977677,-1.19880933620767e-07
1596,17.2602996050595,0.0018068586147583,-5.5866853815814e-08
1597,17.2776469194546,0.00180474532550201,1.3726941594703e-08
1598,17.2938907546421,0.00180332203253258,8.77232946835027e-08
1599,17.3092113176628,0.00180244389454804,1.6081175075944e-07
1600,17.3236916202575,0.0018022179264977,2.28411389489759e-07
1601,17.3375604613649,0.00180282899712877,2.85257416684477e-07
1602,17.351299960115,0.00180427353494894,3.35206680053352e-07
1603,17.3646713574402,0.001806072831424,3.78924779205112e-07
1604,17.3775174753505,0.0018080192037148,4.11600817996578e-07
1605,17.389873567142,0.00180978260213952,4.37651353012346e-07
1606,17.4014955786893,0.00181158094210597,4.57612631620957e-07
1607,17.4121458160396,0.00181329261767935,4.71453796409556e-07
1608,17.4215276383829,0.00181531584805577,4.78707269547202e-07
1609,17.4297597160857,0.00181748306586779,4.82070646022834e-07
1610,17.437784290921,0.00181963942995478,4.81878633017896e-07
1611,17.4473114590447,0.00182183871109678,4.72761499523279e-07
1612,17.4590368051736,0.00182419483445996,4.61742905160093e-07
1613,17.474268310573,0.00182675641594131,4.5574397547902e-07
1614,17.4951094226974,0.00182985232943536,4.6464223177165e-07
1615,17.5209555340015,0.00183354144943588,4.7803073302525e-07
1616,17.5505720112326,0.00183794075556317,4.91860404489184e-07
1617,17.5830064964743,0.00184304207263089,5.02637853188985e-07
1618,17.6172263938009,0.00184869066037684,5.12933492448668e-07
1619,17.6522046321732,0.00185459742052823,5.25120363847135e-07
1620,17.6871569587817,0.00186091829220225,5.13459752728591e-07
1621,17.7208399439431,0.00186751077412565,4.86836238868511e-07
1622,17.7509580501893,0.00187413610156283,4.47678973564859e-07
1623,17.7764436824534,0.0018804343389349,3.99789801617363e-07
1624,17.7969680935581,0.00188642046632762,3.3712429802848e-07
1625,17.8125057809585,0.00189197695444019,2.60335709338987e-07
1626,17.8240455194041,0.00189701908116031,1.84369755597872e-07
1627,17.8323139944099,0.00190145518329117,1.06915292858918e-07
1628,17.8377057938831,0.00190500202439616,2.97161548288811e-08
1629,17.8416207050652,0.00190775639549057,-4.33493697455292e-08
1630,17.8453278427913,0.0019104184557261,-1.18783005309664e-07
1631,17.8494364835474,0.00191253263583779,-1.95320100269532e-07
1632,17.8548543566966,0.00191394901232143,-2.71639880585111e-07
1633,17.8628905592599,0.00191494352843539,-3.4421167306738e-07
1634,17.8738311192849,0.00191523458297195,-4.01801041324696e-07
1635,17.8868824074066,0.00191483598800602,-4.4079140048362e-07
1636,17.9017897748891,0.00191444142905855,-4.59343191903649e-07
1637,17.9189146381323,0.00191404777741641,-4.59701449687783e-07
1638,17.9387250747972,0.0019138212016069,-4.45794816271918e-07
1639,17.9608177430393,0.00191401968821971,-4.20650645212124e-07
1640,17.984575207807,0.00191494366123639,-3.89940177613475e-07
1641,18.0088470194147,0.00191643329009635,-3.55673024111947e-07
1642,18.0328842382875,0.00191832293579232,-3.16584382318996e-07
1643,18.0575946791513,0.00192077205226975,-2.73066280957259e-07
1644,18.0832822812145,0.0019237872510418,-2.24720910875785e-07
1645,18.1101224532812,0.00192711753352054,-1.72674216651569e-07
1646,18.1381607789422,0.00193064683260166,-1.17106440027774e-07
1647,18.166446732943,0.00193427579592608,-6.23942573856935e-08
1648,18.1944270623364,0.00193796318535976,-6.79567608741835e-09
1649,18.2218076509505,0.00194169391127284,5.31002187028079e-08
1650,18.2480681238081,0.00194574425932818,1.15068370358327e-07
1651,18.2728850552646,0.00195028737653021,1.85983558954608e-07
1652,18.2960835119124,0.00195544270223598,2.63864651630074e-07
1653,18.3172587638578,0.00196072501913523,3.49709389075481e-07
1654,18.3364349748626,0.00196612174361926,4.37395351925733e-07
1655,18.3544543449133,0.001971945969947,5.24898997471005e-07
1656,18.3717498129803,0.00197814059287451,6.15883823186594e-07
1657,18.3888813917404,0.00198491808222452,7.0901816937096e-07
1658,18.4064172883967,0.00199212532661469,7.95603643494301e-07
1659,18.4240649162497,0.00199953639693872,8.69226003259064e-07
1660,18.441987547571,0.0020073691360173,9.33477949325788e-07
1661,18.4602432840491,0.00201543972244654,9.91337724036204e-07
1662,18.4780128729171,0.00202341636155948,1.039002656036e-06
1663,18.4953124719812,0.0020312003003292,1.06921109774296e-06
1664,18.5127955350847,0.00203887110582638,1.07640106743411e-06
1665,18.5307204596209,0.00204603682813815,1.08534805875353e-06
1666,18.5493817300847,0.00205255365541531,1.08713422012309e-06
1667,18.5688990441699,0.00205838746763136,1.08035749950449e-06
1668,18.5893307154135,0.00206374225579521,1.0634342497258e-06
1669,18.6104560664375,0.00206846520604785,1.04581162408333e-06
1670,18.6317685020019,0.00207248261736623,1.03300695017244e-06
1671,18.6533404867734,0.00207580153383337,1.01378390445063e-06
1672,18.6754195846373,0.00207846241876446,9.92366592027891e-07
1673,18.6981138112575,0.00208083299506819,9.69270018171326e-07
1674,18.7213700696985,0.00208299984866255,9.41935270497639e-07
1675,18.7450759735708,0.00208462497926792,9.19232054619558e-07
1676,18.7690160582042,0.00208605856522302,9.0400125592874e-07
1677,18.7933259795554,0.0020875389859813,8.99584621883197e-07
1678,18.8185768722914,0.00208901005822219,9.06842764950186e-07
1679,18.8444896883478,0.00209090484219068,9.16420542479167e-07
1680,18.8704754285505,0.00209324059093424,9.23630886531726e-07
1681,18.8956791317693,0.00209541837615623,9.23674059402521e-07
1682,18.9194422987712,0.00209755184735092,9.14926600779701e-07
1683,18.9422591497928,0.0020995665651094,8.97931367188984e-07
1684,18.9645539600657,0.00210140766348102,8.72752154305964e-07
1685,18.9857997496103,0.00210289308357261,8.43712172944987e-07
1686,19.0048855684048,0.00210401003327943,8.13646553043654e-07
1687,19.0215594535599,0.00210482588298853,7.81714127071493e-07
1688,19.0363933035279,0.00210534341419216,7.47849695467915e-07
1689,19.0496850765626,0.00210559560555328,7.11474137055297e-07
1690,19.0612066762786,0.002105631476471,6.74037418022734e-07
1691,19.0719176126824,0.00210547360821633,6.35964135463789e-07
1692,19.0841663839484,0.00210516217716465,6.02724115423971e-07
1693,19.0981548717211,0.00210473664877897,5.74878429886638e-07
1694,19.1125947831265,0.00210420110596649,5.51136894035683e-07
1695,19.1275919769917,0.00210348568820354,5.35431163991349e-07
1696,19.1440684102987,0.00210260567180508,5.22106441421051e-07
1697,19.1623708405332,0.00210159763822732,5.11935722778008e-07
1698,19.1815368714025,0.00210076860520834,5.03803549539482e-07
1699,19.2010343122422,0.00210016937974866,4.98442388414722e-07
1700,19.2214497307725,0.00209961244471479,4.95897662842164e-07
1701,19.2429227701611,0.00209918777204684,4.95755914872844e-07
1702,19.265353133794,0.00209892557167343,4.97935788435452e-07
1703,19.2882964958998,0.00209907613958174,5.03479199724864e-07
1704,19.311484589005,0.00209969619477588,5.11921431186886e-07
1705,19.3339572780906,0.00210043980867902,5.23520677087301e-07
1706,19.3544883531388,0.00210113423465339,5.31744783477333e-07
1707,19.3738879209558,0.00210185538831671,5.39330619957019e-07
1708,19.3928663374522,0.00210261950749513,5.45911391517388e-07
1709,19.4116323068323,0.00210339588151502,5.48618048664362e-07
1710,19.4307349516711,0.00210417816729181,5.46723568652172e-07
1711,19.4512279750465,0.00210493726587724,5.43015642680779e-07
1712,19.4737471490518,0.00210560665590327,5.38119461429131e-07
1713,19.4964640992824,0.00210613424702997,5.32470358346872e-07
1714,19.5180169434693,0.00210652136602656,5.27339034528693e-07
1715,19.5392206965878,0.00210686049633067,5.22805012313391e-07
1716,19.5605769949104,0.00210723106269371,5.18870345117866e-07
1717,19.5814321177169,0.0021076344944941,5.15323181057697e-07
1718,19.6015826013605,0.00210802911554589,5.11938600486686e-07
1719,19.6225188713192,0.00210844875320842,5.08782634437059e-07
1720,19.6450164751594,0.00210891067525239,5.05793483772867e-07
1721,19.6688128570531,0.00210930952121734,5.0327027489215e-07
1722,19.6940771634952,0.00210958646114186,5.01990217887704e-07
1723,19.7204451147061,0.0021096194646673,5.0233449753908e-07
1724,19.7473512697168,0.00210938240616028,5.04313193442279e-07
1725,19.774069184915,0.00210902405600029,5.08009872360399e-07
1726,19.8001766604265,0.00210861405019231,5.13381455765343e-07
1727,19.8258284010108,0.00210819461385554,5.20325576438078e-07
1728,19.8509550438199,0.00210781951746689,5.28701201137488e-07
1729,19.8753779044737,0.00210758812869865,5.38554869624886e-07
1730,19.8986157124781,0.0021075480505621,5.49876619005754e-07
1731,19.9202308588541,0.00210768392907197,5.61769690996198e-07
1732,19.9404416113117,0.00210800074758129,5.73311433618897e-07
1733,19.9593574350067,0.00210853333751749,5.84425033432817e-07
1734,19.9761030449887,0.00210934189380355,5.94949831589379e-07
1735,19.9915950695884,0.00211040951683521,6.04143601907201e-07
1736,20.0084991847609,0.00211167316240004,6.11546711042799e-07
1737,20.0273050510361,0.00211306922972709,6.17185033845618e-07
1738,20.0472259741785,0.00211456306269796,6.20854014682925e-07
1739,20.0681231964283,0.00211612196037093,6.22240026725213e-07
1740,20.0902747382586,0.00211777087714849,6.21433964814862e-07
1741,20.1135789021656,0.00211949174868263,6.18653955564076e-07
1742,20.1373301976041,0.00212101658783824,6.14068696695484e-07
1743,20.1609792909328,0.00212229934580026,6.07817932871658e-07
1744,20.1844160188439,0.00212345508151262,5.99908214462984e-07
1745,20.2075673297184,0.0021247042449736,5.90549869960093e-07
1746,20.2301016564456,0.00212604288395283,5.80013934298074e-07
1747,20.2517143825204,0.00212744267343847,5.68258307699127e-07
1748,20.2722818039554,0.00212883614650493,5.55462663961054e-07
1749,20.2917509280764,0.00213022616259439,5.41573161119153e-07
1750,20.310433603247,0.00213158570598117,5.26344422371217e-07
1751,20.3289266431488,0.00213295006634462,5.10197467123979e-07
1752,20.3476382422106,0.00213428358040966,4.93504981692725e-07
1753,20.366612475016,0.00213558661423889,4.76772483997998e-07
1754,20.3859373882967,0.00213706423141391,4.60550070335013e-07
1755,20.4072940018546,0.0021387039777974,4.44782511702713e-07
1756,20.4315619698723,0.00214041755599326,4.29555971820438e-07
1757,20.4569562592491,0.00214218047176273,4.15650566159411e-07
1758,20.4826434156465,0.00214383156848172,4.03413712909505e-07
1759,20.5087277224601,0.00214528210002533,3.92265392154647e-07
1760,20.5347035239446,0.00214650841139402,3.82088598021365e-07
1761,20.5596287638235,0.00214744577360634,3.72903696807893e-07
