SerialNo,Displacement_mm,Velocity_mm_min_filtered,Acceleration_mm_min2_filtered
847,2.19074038484512,0.000301276322037469,-6.98871572662889e-07
848,2.19064613842075,0.000300827042026416,-6.81263309107451e-07
849,2.19245002666553,0.00030040487321417,-6.5585681198693e-07
850,2.19302320386594,0.000300012283069033,-6.22510718194182e-07
851,2.19527965340268,0.000299739756385579,-5.84104495781126e-07
852,2.20043762684215,0.000299629921217061,-5.32962701076759e-07
853,2.20814671473622,0.000299714773447767,-4.87067434685832e-07
854,2.21825517778227,0.000300011961832981,-4.47093225082817e-07
855,2.22988412893999,0.00030041127903757,-4.10736746555886e-07
856,2.24188245840923,0.00030084315946031,-3.75829122767173e-07
857,2.25367180150793,0.000301326513345149,-3.4252440513913e-07
858,2.26568375027958,0.00030190515640964,-3.09658245359422e-07
859,2.27757520862928,0.000302571695687568,-2.77749330028553e-07
860,2.28946163864043,0.000303255882347096,-2.46871700114702e-07
861,2.3004263035923,0.000303943031945798,-2.17198935920033e-07
862,2.30648472671529,0.000304651332078227,-1.89107883892463e-07
863,2.3070016581653,0.000305359279040083,-1.62618067443734e-07
864,2.30488841447109,0.000306046768916768,-1.53616559335291e-07
865,2.30111296207989,0.000306657927267526,-1.51319451490529e-07
866,2.30078330220961,0.000307238034632499,-1.49418905074292e-07
867,2.30133699547211,0.000307756341382693,-1.45803428273405e-07
868,2.3023324741083,0.000307836737092948,-1.42220858848597e-07
869,2.30383505926995,0.000307533020688802,-1.38446119218871e-07
870,2.30523415081787,0.000306918974250497,-1.34404964511009e-07
871,2.30638610933419,0.000306584325583373,-1.30504790573551e-07
872,2.3083024076469,0.000306463433744171,-1.2882795803316e-07
873,2.31214303733381,0.000306641454321776,-1.27267420732281e-07
874,2.3108946768497,0.000307013225483909,-1.26964130262669e-07
875,2.31639457604834,0.000307569053926432,-1.12774300384534e-07
876,2.32121878173644,0.000308301212846888,-1.02590706922045e-07
877,2.32747029660386,0.000309235917047382,-1.00060933074513e-07
878,2.33358869391252,0.000310361347470343,-1.0256611187288e-07
879,2.34341022732711,0.000311666012570246,-1.11555018220223e-07
880,2.35259555299911,0.000313480140143341,-1.14415792024431e-07
881,2.35906852447475,0.000315740340369166,-1.08325612818982e-07
882,2.36110321457401,0.000317958021447539,-1.03763888340925e-07
883,2.36225228197875,0.000319972316498927,-9.90684864942636e-08
884,2.36359142686543,0.000321837799295219,-9.51836780810473e-08
885,2.36417789720703,0.000323515344630114,-9.24306224934066e-08
886,2.36637800006339,0.000325043376748509,-9.04143078898497e-08
887,2.36947411703107,0.000326469852765375,-9.91914513534606e-08
888,2.36965082113104,0.000327759837470247,-1.06484786788431e-07
889,2.36635805482536,0.000329268779070038,-1.11118339626132e-07
890,2.36092535280661,0.000330672387767236,-1.14168431558304e-07
891,2.35438237522375,0.000332018897367167,-1.15296392930365e-07
892,2.34824522768466,0.000333251418321362,-1.14011620579195e-07
893,2.34229452079348,0.000334376164936484,-1.09617117003845e-07
894,2.33413135278815,0.000335377537557529,-1.03103776075614e-07
895,2.33338971699053,0.000336263037456763,-9.58944089437029e-08
896,2.32979918819812,0.000337042460993599,-8.64335003881869e-08
897,2.32933247655695,0.000337716383546309,-8.75356006866583e-08
898,2.3314494172174,0.000338259528929911,-9.29815782650906e-08
899,2.33912983269975,0.000338690662592643,-9.995886293221e-08
900,2.34708466396827,0.000338984519945439,-1.06840880908744e-07
901,2.35701072746937,0.000339089942429158,-1.1315215571299e-07
902,2.36708070875776,0.00033946822139291,-1.19311925774058e-07
903,2.37711057940971,0.000339557359389401,-1.26350310106086e-07
904,2.3876759555492,0.000339354468642235,-1.32795705084471e-07
905,2.39986796004061,0.000338812031041662,-1.41370369735585e-07
906,2.41411569893833,0.000338002410100005,-1.50333983434915e-07
907,2.42742786753374,0.00033690109853706,-1.73255335728784e-07
908,2.43768756793368,0.000335455516261879,-2.01076802928038e-07
909,2.44836071136698,0.000333624565647651,-2.15230244614649e-07
910,2.45976401726909,0.000331694033889952,-2.16379385879712e-07
911,2.47132070313882,0.000329321354176722,-2.06978192914987e-07
912,2.48471995989899,0.000326690292771962,-1.9072546827833e-07
913,2.49874080139026,0.000323135440240441,-1.66576336641251e-07
914,2.50999990816333,0.00031837780099613,-1.35389060901731e-07
915,2.51834826200839,0.000313308037346185,-9.77245450654396e-08
916,2.52387439389454,0.000308949871937555,-5.38273986904026e-08
917,2.52628800533002,0.000305930778818622,-1.60030306977745e-09
918,2.52666737611752,0.000303974997587774,5.49798038865291e-08
919,2.52465952043401,0.000303208491334431,1.17713287769648e-07
920,2.51941636038859,0.000303580549323618,1.70439098029558e-07
921,2.50985578607112,0.000305059224981425,2.28294368035685e-07
922,2.4954222200737,0.000307516727415219,2.97802325940364e-07
923,2.47885780155238,0.000310895107179682,3.75474775457801e-07
924,2.45714400071454,0.000315141359651219,4.63271844414842e-07
925,2.4394322215633,0.000319803005219386,5.48636832390204e-07
926,2.4215508641667,0.000324659387410979,6.19210550514845e-07
927,2.40546726137833,0.000330039981276472,6.73696972390028e-07
928,2.39277919857332,0.000336394418989659,7.13244895936745e-07
929,2.38501375627036,0.000343635734094992,7.36904870611773e-07
930,2.38181818196995,0.000351340554075204,7.46612355410661e-07
931,2.38446169333197,0.000359289421471416,7.42437616026941e-07
932,2.39225657222592,0.000367412004071668,7.36894850666451e-07
933,2.4027427788506,0.000375590106130402,7.20429472915604e-07
934,2.41708840128237,0.000383644313073713,6.94208320112486e-07
935,2.43583924119498,0.000391493373725288,6.56993578267118e-07
936,2.45617471083324,0.000399098690197509,6.10453969493111e-07
937,2.47671745751283,0.000406416097010141,5.42087930567728e-07
938,2.49604105460953,0.000413441475363628,4.54299427087834e-07
939,2.51177011662498,0.000420151418892104,3.56932099339979e-07
940,2.52277877770112,0.000426500767164412,2.50153072885151e-07
941,2.52882681421227,0.000432436984092275,1.45913961238711e-07
942,2.53038411034817,0.000437954795550534,4.21483782368195e-08
943,2.52799748576107,0.000443040676921601,-5.34121229016187e-08
944,2.52101698342695,0.000447522170852596,-1.4543933664673e-07
945,2.51630611464525,0.000451366203859793,-2.33353466131774e-07
946,2.50543189985979,0.000454709609130262,-3.18603479126563e-07
947,2.49306737510103,0.000456994952205224,-4.00723463255772e-07
948,2.48120892163044,0.000458586576291268,-4.78666431402481e-07
949,2.47091838271228,0.000459413333800476,-5.53948969654483e-07
950,2.46136928570006,0.000459519807926823,-6.25981126269515e-07
951,2.45389617501644,0.000458814244423782,-6.93853973817869e-07
952,2.45329608359334,0.000457246688886553,-7.41303401658528e-07
953,2.46122462869523,0.00045483175654183,-7.63727967314699e-07
954,2.47451982514721,0.000451600356358568,-7.68710505224785e-07
955,2.48901925735703,0.000447269019794292,-7.579621931131e-07
956,2.50325094442868,0.000442114292069768,-7.3345847091042e-07
957,2.51744333243658,0.000435995447036045,-6.98559191970768e-07
958,2.53239862706132,0.000430297950764036,-6.53657940931384e-07
959,2.54790483563616,0.000426186847341907,-6.00179881520422e-07
960,2.56093214092497,0.000423780388174973,-5.44464686293351e-07
961,2.57104444053745,0.000422065630454704,-4.87978301034495e-07
962,2.58030108185466,0.0004205388810952,-4.28760152409767e-07
963,2.58831779600172,0.00041936097522116,-3.61248840709832e-07
964,2.59329317721955,0.000418534859913031,-2.89095787204429e-07
965,2.5937601423491,0.000418092428215165,-2.22772261501901e-07
966,2.59412720112926,0.000418011819911163,-1.67294702510145e-07
967,2.59249135294094,0.000418320987709383,-1.39938626939035e-07
968,2.58217808733667,0.000419034260699005,-1.4317955300773e-07
969,2.57304681185659,0.000420104594206289,-1.76450928248271e-07
970,2.56476507276627,0.000421428960139862,-2.33480704734733e-07
971,2.55944912033831,0.000422913480310771,-3.06891755963993e-07
972,2.55953885248789,0.00042446176243121,-3.92637940163068e-07
973,2.55963211963401,0.000425574676544403,-4.88782352793385e-07
974,2.5683202477608,0.000426063814378923,-5.96198420082928e-07
975,2.57597812148926,0.000426142419755904,-7.15077900599563e-07
976,2.58082828692258,0.00042587285591127,-8.24045603388967e-07
977,2.59709617608958,0.000425204603814007,-9.29245121435809e-07
978,2.61305171192709,0.000424130625355119,-1.03347378360776e-06
979,2.62709050926877,0.000422773215120426,-1.14179120516918e-06
980,2.63675679674363,0.000421178739557837,-1.24826114959744e-06
981,2.64367906560339,0.000419398693188111,-1.35480217660651e-06
982,2.65662148303275,0.000417623361262674,-1.452477504865e-06
983,2.66362281895383,0.000415878114554225,-1.53892030725499e-06
984,2.66969386773682,0.000414070225020163,-1.61668753686936e-06
985,2.6751355052303,0.000412235797769999,-1.68122959969471e-06
986,2.6815675199858,0.000410365706588478,-1.74163305469937e-06
987,2.68304441982204,0.000408387711226928,-1.79597235654531e-06
988,2.68027858940514,0.000406740573436302,-1.84920413102519e-06
989,2.68382313935217,0.000405481140011419,-1.90043212446191e-06
990,2.68721800209306,0.000403839049831997,-1.94420122925525e-06
991,2.69077627305147,0.000401465328174284,-1.97871488731983e-06
992,2.69503715790654,0.000398566247301072,-2.00484197365441e-06
993,2.70094817902945,0.000395139977490347,-2.02315351795753e-06
994,2.71280601609842,0.000390588926515229,-2.03598895022617e-06
995,2.71493914313076,0.000384952380009108,-2.03952737902673e-06
996,2.72539816580189,0.000379048135628665,-2.02845477079324e-06
997,2.73127407730139,0.000373148788285813,-1.998161412997e-06
998,2.72919554104985,0.000367245351185525,-1.95611399015595e-06
999,2.72601354579732,0.000361445291413916,-1.89960274882317e-06
1000,2.72238115776515,0.000355779636789483,-1.83003751209829e-06
1001,2.7199271861752,0.000350329060528238,-1.75017073179702e-06
1002,2.72063524770953,0.000345272086480071,-1.66099135003412e-06
1003,2.71615668091276,0.000340749254161215,-1.56947075162806e-06
1004,2.7166776842058,0.000336828052213046,-1.4839395536283e-06
1005,2.71873828442511,0.000333559177074426,-1.40299835618212e-06
1006,2.72439556089562,0.000331036454557981,-1.32386030762387e-06
1007,2.7334344259984,0.000329289391301606,-1.25060646861234e-06
1008,2.74552643304027,0.00032826531035136,-1.19440538330281e-06
1009,2.75948525710358,0.00032785315622101,-1.15774857987436e-06
1010,2.7725172491895,0.000327925967578513,-1.1278537360705e-06
1011,2.78392995348351,0.000328393255319099,-1.10444133204146e-06
1012,2.79436331344242,0.000329240260940628,-1.0924562189198e-06
1013,2.80464256828139,0.000330371918238081,-1.0901865995065e-06
1014,2.81423245236303,0.000331541428013643,-1.10242184971166e-06
1015,2.82185059718671,0.000332691605156647,-1.11984155648215e-06
1016,2.83018203183664,0.000334162497725959,-1.138578628484e-06
1017,2.82612697176705,0.000336004524721704,-1.16234313166556e-06
1018,2.82905055670537,0.000338058333886502,-1.18780500250205e-06
1019,2.83107426220681,0.000340197756448114,-1.20412595232537e-06
1020,2.83320734494157,0.000342291934153353,-1.20913694545396e-06
1021,2.83492159886841,0.000344252196164892,-1.2240512287314e-06
1022,2.83670817615066,0.000346118413700869,-1.24839757336368e-06
1023,2.83962370400407,0.000347863101116013,-1.28037302247853e-06
1024,2.84409071407273,0.000349267744402348,-1.31902028206228e-06
1025,2.85053433052458,0.000350311242961677,-1.36764716204608e-06
1026,2.85855867813895,0.000351036842443128,-1.42004095773539e-06
1027,2.86634153030219,0.000351283224972906,-1.46876191878636e-06
1028,2.87290157167651,0.000351021347756794,-1.51251618501356e-06
1029,2.87702214428596,0.000350327028217441,-1.55239519615681e-06
1030,2.87809737885396,0.000349002332989495,-1.58900184055237e-06
1031,2.87812388792354,0.000347059997573776,-1.62195291805912e-06
1032,2.8768483116668,0.000344740712966385,-1.65239705985401e-06
1033,2.87276581199156,0.000341517713471277,-1.67505620965544e-06
1034,2.87294543558312,0.000337194621965207,-1.67919295573415e-06
1035,2.8649822964378,0.000332442436522733,-1.66801394621391e-06
1036,2.86253853733628,0.000327610216304677,-1.64662470546419e-06
1037,2.85294342706477,0.000322548697256882,-1.61488598227982e-06
1038,2.84458525029434,0.000317231612610677,-1.57711402949219e-06
1039,2.83749897399304,0.000312474494242532,-1.52988297915603e-06
1040,2.83155182641404,0.000308637096984014,-1.46617134458425e-06
1041,2.82724186113528,0.000305280838188769,-1.38908955097446e-06
1042,2.82590719338933,0.000302439574844739,-1.30453487967497e-06
1043,2.82710269855694,0.000300287848455921,-1.21704862360868e-06
1044,2.83001859410359,0.000299033883465906,-1.12909303979432e-06
1045,2.8339215073019,0.000298762172573824,-1.04563547820476e-06
1046,2.83840956540127,0.00029918280387188,-9.70730573868543e-07
1047,2.84333923013411,0.000300102693137631,-9.14247952783134e-07
1048,2.84812712714149,0.000301483997904141,-8.70098407744132e-07
1049,2.85227882039114,0.000303260101777511,-8.34953151037371e-07
1050,2.85514296435898,0.000305324545022025,-8.07604404851071e-07
1051,2.85597006846511,0.000307507666215983,-7.93369978574496e-07
1052,2.85391708322791,0.000309666537996743,-7.98211239542576e-07
1053,2.85002215175104,0.00031173887928226,-8.19778150548056e-07
1054,2.84680520713369,0.000313681842184439,-8.51329328030148e-07
1055,2.83542730054329,0.000315474180966168,-8.91292456625144e-07
1056,2.82812953652541,0.000317113597561682,-9.44766083113356e-07
1057,2.81260104994966,0.000318488494340651,-9.96498722733582e-07
1058,2.80398360416988,0.000319416444150844,-1.04391869656852e-06
1059,2.79772135835495,0.000320051906376067,-1.08606826035402e-06
1060,2.79451171189266,0.000320512231959342,-1.12931985293355e-06
1061,2.79527389131302,0.000320489084168475,-1.17204059749114e-06
1062,2.80019734940929,0.000319891030670628,-1.20837432204603e-06
1063,2.80839727911358,0.00031879162894551,-1.23788879090254e-06
1064,2.81910390357205,0.000317172856743976,-1.26571348840105e-06
1065,2.83237868000646,0.00031508009641037,-1.29033329516043e-06
1066,2.8477824079847,0.00031253384445197,-1.30400360498334e-06
1067,2.86320313544568,0.000309451211011145,-1.31064979258107e-06
1068,2.88333893067352,0.000305821887395344,-1.30746774434582e-06
1069,2.90145780863458,0.000301874825979414,-1.29185495617384e-06
1070,2.91113058346958,0.000297801626906845,-1.26064056000254e-06
1071,2.92081525669517,0.000293654403386201,-1.21966987976597e-06
1072,2.92950586047141,0.000289539938338862,-1.1713900216556e-06
1073,2.93801636094623,0.000285469262378432,-1.11610980229856e-06
1074,2.94459200801732,0.000281357381596006,-1.05417612338722e-06
1075,2.94889842299402,0.000277422845845675,-9.85014522608399e-07
1076,2.95144084208996,0.000273877328001719,-9.15383417069695e-07
1077,2.95418412088028,0.000270502862291692,-8.41423121655537e-07
1078,2.95810102777328,0.000267386982490575,-7.62133948469204e-07
1079,2.96221863751725,0.000264558663135723,-6.8566197589475e-07
1080,2.96627853018042,0.000262160428014824,-6.19193515939293e-07
1081,2.97003777149975,0.000260262408092481,-5.56753521490131e-07
1082,2.97322108048355,0.000258766157229475,-4.99572111791635e-07
1083,2.97612794736407,0.000257832200297195,-4.41582489997366e-07
1084,2.97880588019426,0.00025773003976603,-3.78609041220742e-07
1085,2.98163764232154,0.000258654521766839,-3.15542692552813e-07
1086,2.98461182155093,0.000260691996277506,-2.5587703139288e-07
1087,2.98765122420307,0.000263741952684828,-1.98775234065189e-07
1088,2.99243581928226,0.00026772753070961,-1.42986548431912e-07
1089,2.99131832013005,0.000272359455219447,-9.29548046439876e-08
1090,2.98704940365504,0.000277445186455778,-5.3168493873798e-08
1091,2.98826001301744,0.000283157918537465,-2.72470974608045e-08
1092,2.98960861028985,0.000289535824913927,-9.11569011349086e-09
1093,2.99180746071528,0.000296430396481097,-4.87993114012187e-09
1094,2.99302385879281,0.000303927144867092,-1.26710019468215e-08
1095,2.99487053628021,0.000311900944258271,-3.14331622433508e-08
1096,2.99849133885995,0.000319843934359837,-5.7985410291194e-08
1097,3.00376717309658,0.000327581496705867,-8.58910712459459e-08
1098,3.01064379300329,0.000335053402894739,-1.10100168851684e-07
1099,3.01926346238845,0.000342176049085127,-1.31447013363852e-07
1100,3.02956395420023,0.000348929844937672,-1.6166831441745e-07
1101,3.04127014135875,0.000355274460556946,-1.99117930647621e-07
1102,3.05405643007487,0.000361252026890882,-2.46712764882266e-07
1103,3.06760092843832,0.000366964994264726,-3.00959464913064e-07
1104,3.08157604076726,0.000372454896797558,-3.55627701332439e-07
1105,3.09564639614679,0.000377618586003485,-4.08172942636113e-07
1106,3.10932072657191,0.000382321745031372,-4.5571856847909e-07
1107,3.12210523972396,0.000386428666140802,-4.96521973349377e-07
1108,3.1336925436965,0.00038978733466892,-5.31734724671416e-07
1109,3.14360297969858,0.000392398558354732,-5.61574480895817e-07
1110,3.15151798227332,0.000394152115449549,-5.85512974215254e-07
1111,3.15777480088426,0.0003951334421239,-6.12365528901808e-07
1112,3.16248479603375,0.000395733649601583,-6.35282480962253e-07
1113,3.16563615151424,0.000396099729311977,-6.55043623980794e-07
1114,3.1676890737825,0.00039623991830825,-6.71204936835288e-07
1115,3.1694262378107,0.000396107003857841,-6.84406968052334e-07
1116,3.17123120584724,0.000395667392011283,-6.94764078812732e-07
1117,3.17244404339794,0.000394876454221522,-6.97268349528899e-07
1118,3.17432074021229,0.000393700379853993,-6.97973111728728e-07
1119,3.17357891505668,0.000392284963234093,-6.97820144511009e-07
1120,3.17276734894588,0.00039078056564947,-6.9610001179061e-07
1121,3.17216160153879,0.000389191819000063,-6.85436872516072e-07
1122,3.17240825394968,0.000387702016765536,-6.66140965241752e-07
1123,3.17378039332347,0.000386379505995707,-6.37805738992084e-07
1124,3.17675175685588,0.000385126471861346,-6.00675630883757e-07
1125,3.1813998120671,0.000384208038769652,-5.50852169900911e-07
1126,3.18634190622181,0.000383655651638291,-4.93231822241381e-07
1127,3.1916293408951,0.000383773916070524,-4.27564005194746e-07
1128,3.20038281404093,0.000384674143117548,-3.57092106498617e-07
1129,3.21170474175437,0.000386272021143971,-2.8361634889102e-07
1130,3.22115689180514,0.000388511013783055,-2.11382822009165e-07
1131,3.22769955418909,0.000391337011325517,-1.32599535510595e-07
1132,3.23162457264936,0.000394721179655938,-4.94625831926236e-08
1133,3.23316607076715,0.00039860958246944,2.53217655044425e-08
1134,3.23285376025511,0.000402875799010467,8.42069455884469e-08
1135,3.23027931917891,0.000407469043020314,1.26321732867633e-07
1136,3.2255424267532,0.000412226891302117,1.54852706600781e-07
1137,3.21834489174238,0.000417046172368473,1.70950199045999e-07
1138,3.20805397836377,0.000422061812306577,1.76089142657936e-07
1139,3.19384967756738,0.000426930518485229,1.69464180843826e-07
1140,3.17956786881842,0.000431599075031992,1.50496670974509e-07
1141,3.16436268298617,0.000436232456403684,1.18413646746906e-07
1142,3.15937799394421,0.000440359072855232,7.58500877899097e-08
1143,3.15294730212251,0.000443789236209158,2.19987355570443e-08
1144,3.15299228917344,0.000446521614324137,-4.0752644378976e-08
1145,3.15816245267483,0.000448517825004428,-1.1545834788406e-07
1146,3.16649611076161,0.00044979661636015,-2.05846315641366e-07
1147,3.17869439610933,0.000450292189449085,-3.02251946675775e-07
1148,3.19552363167532,0.000450038109947456,-3.88015726212504e-07
1149,3.2124226256426,0.00044903421857244,-4.60696349621719e-07
1150,3.22646223704452,0.000447213978797559,-5.23514597231924e-07
1151,3.2395374503653,0.000444799574413291,-5.78495238817776e-07
1152,3.25165314835494,0.000441899093745729,-6.25243533640729e-07
1153,3.2624030717819,0.000439332309853766,-6.6528812889146e-07
1154,3.27339147421458,0.000436774801942962,-6.98185364618854e-07
1155,3.28378910370966,0.00043445379977985,-7.35684151279666e-07
1156,3.29053133768136,0.000432375284870035,-7.69824248333095e-07
1157,3.29284763134775,0.0004303281063349,-7.95055439859524e-07
1158,3.29259601222917,0.000427885798968659,-8.12274061429217e-07
1159,3.29166532791093,0.000425526525364027,-8.19835703411278e-07
1160,3.29013113740667,0.000423251410973474,-8.1726100651922e-07
1161,3.29012557404988,0.000420143690808125,-8.04571937063001e-07
1162,3.29489148935114,0.000416123313928838,-7.92018799780652e-07
1163,3.29318571137888,0.000410488145985422,-7.75006784202024e-07
1164,3.29676605404574,0.00040365728336021,-7.48673020156233e-07
1165,3.29979045802759,0.000396333052516643,-7.1285234380188e-07
1166,3.30178160645384,0.000388404104125424,-6.7107562751018e-07
1167,3.30368879399625,0.000380055597256309,-6.21834755502915e-07
1168,3.30543693581412,0.00037163274664386,-5.54470252280694e-07
1169,3.30765886035867,0.000363505175837002,-4.66954694357966e-07
1170,3.31195889912933,0.000354919759734085,-3.62365307932622e-07
1171,3.32245039616375,0.000345888935605128,-2.40827971976501e-07
1172,3.33087161911509,0.000336984639392114,-1.04415463142923e-07
1173,3.33791283109105,0.000328547958223766,4.93248423430284e-08
1174,3.34770737178356,0.00032100386257724,2.15673118098962e-07
1175,3.35901313076104,0.000314655964368055,4.06063319829976e-07
1176,3.3687085878259,0.00030961880578289,5.97743011127023e-07
1177,3.37941927908549,0.000305938439462631,7.83109857499848e-07
1178,3.39563228694981,0.000303535547622355,9.64068069837939e-07
1179,3.41555833425267,0.000302442592277909,1.14239150541967e-06
1180,3.43410515839045,0.000302647624791926,1.31434883692324e-06
1181,3.4498403191434,0.000304183193557137,1.47581745544811e-06
1182,3.4623397171163,0.000306968510179197,1.62771898402683e-06
1183,3.47125124538283,0.000310614898721141,1.76866352677456e-06
1184,3.47583497030659,0.000314933104541969,1.8969341523585e-06
1185,3.47575155546695,0.000319618164844525,2.01210290580093e-06
1186,3.47177962695852,0.000323866819612668,2.11372208817878e-06
1187,3.46447280586347,0.000328702186448939,2.19858116957149e-06
1188,3.4546677161086,0.000334187300388714,2.26821917178456e-06
1189,3.44396724444671,0.000340423323376252,2.32151072956212e-06
1190,3.43163958428458,0.000347319040346286,2.36475286961746e-06
1191,3.41769512027524,0.000354843152164742,2.41042345137633e-06
1192,3.39693656413337,0.000363027436339283,2.45964333089887e-06
1193,3.37812513295297,0.000371809004693814,2.50803766909865e-06
1194,3.36629427849301,0.000381081340123526,2.55106913568051e-06
1195,3.36126622862066,0.000390968274947718,2.57927677686815e-06
1196,3.36583823292905,0.000401195025652391,2.59331999732795e-06
1197,3.38221126286218,0.000411835489237381,2.58900794490794e-06
1198,3.40696781353543,0.00042258620950234,2.56913707650723e-06
1199,3.43576269770139,0.000433416277068221,2.53274303049965e-06
1200,3.4664719528383,0.000445190571228621,2.49396563952051e-06
1201,3.49979876980688,0.000455966971944814,2.44918992994501e-06
1202,3.5393615022214,0.000465432843545033,2.39472992502288e-06
1203,3.58184629389836,0.000473501150269734,2.33238776080934e-06
1204,3.61490525257744,0.000479604237848225,2.26255451285748e-06
1205,3.63773166778742,0.000483342667489352,2.18530983291156e-06
1206,3.65636627831915,0.000485312127890576,2.10157302604274e-06
1207,3.66970779464667,0.000485747127028755,2.01693732037797e-06
1208,3.68086106462647,0.000485523153437236,1.93529199233506e-06
1209,3.68030542520385,0.0004858427559396,1.85569480409206e-06
1210,3.67317471102999,0.0004849054615635,1.7801395207516e-06
1211,3.66149369501359,0.000482856110382703,1.71573293212324e-06
1212,3.6468922163193,0.000479957591305883,1.66559510133896e-06
1213,3.63182567071022,0.000475899685684288,1.62169550844065e-06
1214,3.61825945693062,0.00047061149526991,1.58204078143264e-06
1215,3.60744729407338,0.000464875726517741,1.54834789308964e-06
1216,3.6026025307916,0.000459234254520104,1.52061809932388e-06
1217,3.60082626888432,0.000453560620496378,1.5016433327508e-06
1218,3.59623598467973,0.000447913395274605,1.47998123462535e-06
1219,3.59274394546002,0.000442132895924309,1.46838276582231e-06
1220,3.59670789788495,0.000436078074072667,1.45143614258109e-06
1221,3.60716256581317,0.00042972150570594,1.43651632295879e-06
1222,3.6219997486713,0.000423037296431333,1.42172837758224e-06
1223,3.63250868634684,0.000416121247732592,1.40545438396718e-06
1224,3.63181450726644,0.000409024436951949,1.38720990657749e-06
1225,3.63007224440475,0.000401763375768758,1.37156505649478e-06
1226,3.62546850487326,0.000394361548497792,1.36023413949846e-06
1227,3.62776611604002,0.000386870239626508,1.35158629324459e-06
1228,3.6303314225124,0.000379393740192202,1.34656307910399e-06
1229,3.62824391487278,0.000371991799960269,1.34452677827143e-06
1230,3.62896360357873,0.000364635084342383,1.34596993515392e-06
1231,3.62917035173875,0.000358089549008565,1.34215773020171e-06
1232,3.62829905436167,0.00035184552683534,1.34377083596713e-06
1233,3.62680245304337,0.000346013245939924,1.35145009098262e-06
1234,3.63064824969802,0.000340535223073067,1.36417631667256e-06
1235,3.63611681329621,0.0003355480757755,1.38362852721152e-06
1236,3.64251289978374,0.000331152897984111,1.40886304245122e-06
1237,3.6473095413613,0.000327349935219461,1.44012125298692e-06
1238,3.65153352372767,0.000323996604526421,1.46901266592992e-06
1239,3.65988137631666,0.000321169657407035,1.49092839817776e-06
1240,3.67339044390511,0.000319005636113674,1.51468629921511e-06
1241,3.68738589702576,0.000317757111189329,1.5389439203994e-06
1242,3.70185119410129,0.000317410937846321,1.56544816116162e-06
1243,3.71611864196353,0.000317382037136469,1.59271455077039e-06
1244,3.72533783878806,0.000317630350083671,1.62039176112807e-06
1245,3.73143534383232,0.000316629693433289,1.64865996398295e-06
1246,3.73855900965877,0.000315847804806244,1.67743339180994e-06
1247,3.75671384220029,0.000315286540269783,1.70626473276674e-06
1248,3.76976481551245,0.000315250572179348,1.73472956217799e-06
1249,3.78166163925348,0.00031553722822026,1.76269791865079e-06
1250,3.79367176105422,0.000316198592497845,1.79007275053807e-06
1251,3.80724755791618,0.000317328832376127,1.81643786613267e-06
1252,3.81815151075565,0.000317743725402524,1.84238901548648e-06
1253,3.8331004503737,0.000317516133672746,1.86720503180688e-06
1254,3.8506333131607,0.000316560420895952,1.88924769383759e-06
1255,3.8643629382985,0.000316189943604851,1.90673048252266e-06
1256,3.87494144475148,0.000316303955752284,1.91841872528634e-06
1257,3.88221859662113,0.000316465646528693,1.92896493582675e-06
1258,3.89372292991397,0.000316932308181574,1.94138030734487e-06
1259,3.90117103180221,0.000316924762366715,1.95676103669231e-06
1260,3.89830223515108,0.000316436082159283,1.97224031645767e-06
1261,3.89452320255415,0.0003167382404396,1.98802271056016e-06
1262,3.88984733574255,0.000318063465820161,2.01008400647771e-06
1263,3.8831010974858,0.000319929216556084,2.04773765175134e-06
1264,3.87281361045447,0.000323212292070797,2.0916471611231e-06
1265,3.86387719768126,0.000328058085121793,2.14761213800701e-06
1266,3.85853164472171,0.000335122227036485,2.19789556817122e-06
1267,3.85306024413931,0.000343673520966972,2.23686149236802e-06
1268,3.84588555985398,0.000354298156184959,2.26117924327057e-06
1269,3.84055098014147,0.000366631393517135,2.26863287408401e-06
1270,3.83971898718881,0.000379273962469666,2.26060533248717e-06
1271,3.84210170478393,0.000391704501974061,2.23769955930432e-06
1272,3.84594748941269,0.000403882213934943,2.20045388615676e-06
1273,3.8555709749645,0.000415638463234015,2.14827332355982e-06
1274,3.86510159391921,0.000426867199985889,2.08321180808878e-06
1275,3.87556427130927,0.000437477962933827,2.00585273821682e-06
1276,3.88544436410088,0.000447444571718504,1.9280578061187e-06
1277,3.89478747663649,0.000456728734990228,1.84260323128093e-06
1278,3.90498069377726,0.000465289739491439,1.74931757138034e-06
1279,3.90753596184006,0.000473112609504254,1.64961611120341e-06
1280,3.90580202528459,0.000480061457713785,1.54449305717163e-06
1281,3.9079366274957,0.000486321785339909,1.43435253880096e-06
1282,3.90846126836809,0.000491678883322981,1.31964241156985e-06
1283,3.90858996706388,0.000497432343907534,1.20148265219232e-06
1284,3.90749531152596,0.000503551189693094,1.08069386745388e-06
1285,3.90519285851,0.000508623315055584,9.58060693727235e-07
1286,3.90160954191753,0.000512509853260845,8.34828316253572e-07
1287,3.89769268145702,0.00051596344503427,7.11783518296317e-07
1288,3.89393258863735,0.000517735354888652,5.89009914010337e-07
1289,3.89107491744068,0.0005176649396082,4.66784161543198e-07
1290,3.88981964265546,0.000515898544968407,3.47857444223495e-07
1291,3.88964424331963,0.00051242244986494,2.30916150161746e-07
