SerialNo,Time,RawDisplacement,FilteredDisplacement,PredictedDisplacement,Residual,Rainfall,PorePressure,Microseismic,BlastDist,BlastCharge
2047,2023-05-15 21:40,5.455,5.370496934330936,-10.371838399491985,15.742335333822922,0.0,12.84,0.0,0.0,0.0
2048,2023-05-15 21:50,5.384,5.363321551263683,-10.362948678702537,15.72627022996622,0.0,12.71,1.0,0.0,0.0
2049,2023-05-15 22:00,5.171,5.356265508535966,-10.696173248413125,16.05243875694909,0.0,12.68,3.0,0.0,0.0
2050,2023-05-15 22:10,5.066,5.3502960903456565,-1.0902996908058,6.4405957811514565,0.0,12.64,1.0,0.0,0.0
2051,2023-05-15 22:20,5.327,5.345352401923696,-1.0929735545475836,6.43832595647128,0.0,12.91,0.0,0.0,0.0
2052,2023-05-15 22:30,5.585,5.341635421868783,-1.023172316954934,6.364807738823717,0.0,12.71,0.0,0.0,0.0
2053,2023-05-15 22:40,5.3,5.3385200900890695,8.869978388420215,-3.5314582983311453,0.0,12.51,0.0,0.0,0.0
2054,2023-05-15 22:50,5.252,5.33555019410767,8.837348747352088,-3.5017985532444182,0.0,12.62,0.0,0.0,0.0
2055,2023-05-15 23:00,5.081,5.33300080496659,13.897376270923786,-8.564375465957196,0.0,12.83,0.0,0.0,0.0
2056,2023-05-15 23:10,5.162,5.330834544902238,24.36069166949229,-19.029857124590052,0.0,12.72,1.0,0.0,0.0
2057,2023-05-15 23:20,5.417,5.3291765869472005,30.06031766710803,-24.731141080160832,0.0,12.87,0.0,0.0,0.0
2058,2023-05-15 23:30,5.37,5.328116032373475,30.045485762443867,-24.71736973007039,0.0,12.95,0.0,0.0,0.0
2059,2023-05-15 23:40,5.078,5.327398036526116,30.025143872647,-24.697745836120884,0.0,13.06,0.0,0.0,0.0
2060,2023-05-15 23:50,5.568,5.326809573633703,24.529492591407312,-19.20268301777361,0.0,12.89,0.0,0.0,0.0
2061,2023-05-16 00:00,5.318,5.325864106631428,13.6935564795047,-8.367692372873272,0.0,13.04,1.0,0.0,0.0
2062,2023-05-16 00:10,5.431,5.324072637328539,13.841292202685338,-8.517219565356799,0.0,13.03,0.0,0.0,0.0
2063,2023-05-16 00:20,5.557,5.321157821058551,19.05979290124921,-13.738635080190658,0.0,13.21,0.0,0.0,0.0
2064,2023-05-16 00:30,5.411,5.316746357440455,13.851402515526317,-8.534656158085863,0.0,12.99,0.0,0.0,0.0
2065,2023-05-16 00:40,5.283,5.3105609862208585,8.167534740526328,-2.8569737543054696,0.5,13.32,1.0,0.0,0.0
2066,2023-05-16 00:50,5.246,5.303085976103689,8.632392953013017,-3.3293069769093284,0.0,13.05,2.0,0.0,0.0
2067,2023-05-16 01:00,4.405,5.2950280944430785,9.126415993347472,-3.831387898904393,0.0,13.1,0.0,0.0,0.0
2068,2023-05-16 01:10,5.32,5.287097634759344,9.15243648045503,-3.8653388456956863,0.0,12.93,0.0,0.0,0.0
2069,2023-05-16 01:20,5.537,5.280537309245772,8.890007538028073,-3.6094702287823006,0.0,13.02,1.0,0.0,0.0
2070,2023-05-16 01:30,5.302,5.2753142894890805,8.902952055596444,-3.6276377661073633,0.0,12.9,1.0,0.0,0.0
2071,2023-05-16 01:40,5.25,5.270908244861612,9.165024670493949,-3.894116425632337,0.0,12.66,0.0,0.0,0.0
2072,2023-05-16 01:50,5.341,5.267356289144266,14.234804187667287,-8.96744789852302,0.0,12.69,0.0,0.0,0.0
2073,2023-05-16 02:00,5.268,5.264158328236032,24.566916742829854,-19.30275841459382,0.0,12.52,1.0,0.0,0.0
2074,2023-05-16 02:10,5.689,5.261595348383917,19.50545763828776,-14.243862289903841,0.0,12.38,0.0,0.0,0.0
2075,2023-05-16 02:20,5.148,5.260319348472962,19.47004469154809,-14.209725343075128,0.0,12.46,0.0,0.0,0.0
2076,2023-05-16 02:30,5.218,5.260388357906772,19.46845410933208,-14.208065751425307,0.0,12.4,0.0,0.0,0.0
2077,2023-05-16 02:40,5.216,5.262388073801595,14.268831505873386,-9.00644343207179,0.0,12.24,0.0,0.0,0.0
2078,2023-05-16 02:50,5.221,5.26650224135294,9.200668382084537,-3.9341661407315964,0.0,12.12,0.0,0.0,0.0
2079,2023-05-16 03:00,5.435,5.272335936936932,8.921629851028584,-3.6492939140916523,0.0,12.33,1.0,0.0,0.0
2080,2023-05-16 03:10,5.313,5.279687448166106,14.140694663555024,-8.861007215388918,0.0,12.57,0.0,0.0,0.0
2081,2023-05-16 03:20,5.17,5.287917227043214,3.899282628764176,1.3886345982790376,0.0,12.57,1.0,0.0,0.0
2082,2023-05-16 03:30,5.105,5.296652979243191,1.7750020483216957,3.5216509309214956,1.5,13.76,2.0,0.0,0.0
2083,2023-05-16 03:40,5.561,5.305859101018589,4.8794360464356,0.42642305458298857,0.0,13.41,1.0,0.0,0.0
2084,2023-05-16 03:50,5.614,5.315236655031432,-4.2099310756485195,9.525167730679952,0.0,13.36,0.0,0.0,0.0
2085,2023-05-16 04:00,5.301,5.324309042005579,-4.3297607872428046,9.654069829248384,0.0,13.41,0.0,0.0,0.0
2086,2023-05-16 04:10,5.23,5.332584685844338,-5.292076064023227,10.624660749867566,0.0,13.73,2.0,0.0,0.0
2087,2023-05-16 04:20,5.302,5.339726694278394,-4.54855021423856,9.888276908516954,0.0,13.5,0.0,0.0,0.0
2088,2023-05-16 04:30,5.465,5.345537929492189,0.22743318738538676,5.118104742106802,0.0,12.97,0.0,0.0,0.0
2089,2023-05-16 04:40,5.27,5.350160345189419,8.961795081755518,-3.6116347365660992,0.0,13.14,2.0,0.0,0.0
2090,2023-05-16 04:50,5.479,5.353607982695731,9.641149146903118,-4.287541164207386,0.0,13.44,0.0,0.0,0.0
2091,2023-05-16 05:00,5.386,5.355671844496644,9.303250981956118,-3.947579137459474,0.0,13.18,1.0,0.0,0.0
2092,2023-05-16 05:10,5.239,5.356286217857811,9.677049107597838,-4.320762889740028,0.0,12.9,0.0,0.0,0.0
2093,2023-05-16 05:20,5.42,5.3548267623922,19.882010907435806,-14.527184145043606,0.0,12.84,0.0,0.0,0.0
2094,2023-05-16 05:30,5.363,5.351064392306182,19.79654489846392,-14.44548050615774,0.0,12.97,0.0,0.0,0.0
2095,2023-05-16 05:40,5.473,5.34585766915134,14.128152032402433,-8.782294363251093,0.0,13.32,1.0,0.0,0.0
2096,2023-05-16 05:50,5.39,5.339887446857895,19.61947814159541,-14.279590694737514,0.0,13.29,0.0,0.0,0.0
2097,2023-05-16 06:00,5.296,5.334173704815433,19.559529751615727,-14.225356046800293,0.0,13.35,0.0,0.0,0.0
2098,2023-05-16 06:10,5.024,5.329271591833144,24.865645798349625,-19.53637420651648,0.0,13.33,0.0,0.0,0.0
2099,2023-05-16 06:20,5.275,5.3241253575632985,14.292535094392285,-8.968409736828987,0.0,13.25,0.0,0.0,0.0
2100,2023-05-16 06:30,5.677,5.318323737901683,8.940114853759923,-3.6217911158582394,0.0,13.16,1.0,0.0,0.0
2101,2023-05-16 06:40,5.374,5.313261004845304,8.91997783398267,-3.6067168291373664,0.0,13.12,1.0,0.0,0.0
2102,2023-05-16 06:50,5.232,5.309869790668341,4.038921925632103,1.2709478650362387,0.0,13.62,0.0,0.0,0.0
2103,2023-05-16 07:00,5.353,5.307880921495619,3.947632351152926,1.3602485703426934,0.0,13.79,0.0,0.0,0.0
2104,2023-05-16 07:10,5.13,5.3071552825017365,3.478967888674191,1.8281873938275455,0.0,13.69,2.0,0.0,0.0
2105,2023-05-16 07:20,5.227,5.307542283455562,3.7573211349510913,1.5502211485044706,0.0,13.6,1.0,0.0,0.0
2106,2023-05-16 07:30,5.186,5.309065729532802,-0.8427347507594334,6.151800480292235,0.0,13.43,0.0,0.0,0.0
2107,2023-05-16 07:40,5.352,5.3119557828794965,-1.2642790158471726,6.576234798726669,0.0,13.37,2.0,0.0,0.0
2108,2023-05-16 07:50,5.348,5.316287498152327,4.027900786478,1.2883867116743275,0.0,13.1,0.0,0.0,0.0
2109,2023-05-16 08:00,5.443,5.322404553688079,4.0579763747238005,1.2644281789642786,0.0,12.93,0.0,0.0,0.0
2110,2023-05-16 08:10,5.401,5.330185200709346,4.063204052094939,1.2669811486144074,0.0,12.84,0.0,0.0,0.0
2111,2023-05-16 08:20,5.17,5.339083017995277,13.859709938891491,-8.520626920896214,0.0,12.62,1.0,0.0,0.0
2112,2023-05-16 08:30,4.238,5.348671777510755,19.023041286238417,-13.674369508727661,0.0,12.6,1.0,0.0,0.0
2113,2023-05-16 08:40,5.344,5.358199432973829,14.024272470131883,-8.666073037158053,0.0,12.78,0.0,0.0,0.0
2114,2023-05-16 08:50,5.342,5.367690313112075,24.618735809415043,-19.251045496302968,0.0,12.44,0.0,0.0,0.0
2115,2023-05-16 09:00,5.104,5.377628391721265,24.579697414206322,-19.202069022485055,0.0,12.55,0.0,0.0,0.0
2116,2023-05-16 09:10,5.223,5.387679796277142,24.56185705944221,-19.17417726316507,0.0,12.56,0.0,0.0,0.0
2117,2023-05-16 09:20,5.537,5.397362395067088,24.559059414813056,-19.16169701974597,0.0,12.5,0.0,0.0,0.0
2118,2023-05-16 09:30,5.457,5.405900231926533,24.26396445784225,-18.858064225915715,0.0,12.55,1.0,0.0,0.0
2119,2023-05-16 09:40,5.456,5.412324270145063,24.486567448149415,-19.07424317800435,0.0,12.72,0.0,0.0,0.0
2120,2023-05-16 09:50,5.435,5.417348117178922,13.900628300036225,-8.483280182857303,0.0,12.83,0.0,0.0,0.0
2121,2023-05-16 10:00,5.322,5.422422460458838,8.763704864484154,-3.341282404025316,0.0,13.0,0.0,0.0,0.0
2122,2023-05-16 10:10,5.52,5.427011674422024,8.686651961447502,-3.259640287025478,0.0,13.22,0.0,0.0,0.0
2123,2023-05-16 10:20,5.203,5.430263721447946,8.51790884822416,-3.0876451267762137,0.0,13.21,1.0,0.0,0.0
2124,2023-05-16 10:30,4.397,5.432453990533988,3.5690177021836362,1.8634362883503517,0.0,13.25,1.0,0.0,0.0
2125,2023-05-16 10:40,5.378,5.433794288827922,3.296582210642697,2.1372120781852253,0.0,13.45,2.0,0.0,0.0
2126,2023-05-16 10:50,5.46,5.434428146151094,3.4956079920183853,1.938820154132709,0.0,13.45,1.0,0.0,0.0
2127,2023-05-16 11:00,5.537,5.434609675430224,3.589926422185009,1.8446832532452149,0.0,13.5,0.0,0.0,0.0
2128,2023-05-16 11:10,5.321,5.434514641594584,3.700787570978754,1.7337270706158296,0.0,13.13,0.0,0.0,0.0
2129,2023-05-16 11:20,5.508,5.434248394405639,3.6313474434007276,1.8029009510049114,0.0,12.89,1.0,0.0,0.0
2130,2023-05-16 11:30,5.471,5.433677394852793,3.621944341403001,1.8117330534497924,0.0,12.9,1.0,0.0,0.0
2131,2023-05-16 11:40,5.436,5.432648941247782,8.74390141522342,-3.311252473975637,0.0,12.73,0.0,0.0,0.0
2132,2023-05-16 11:50,5.623,5.4310657084416025,18.94893299251258,-13.517867284070979,0.0,13.03,0.0,0.0,0.0
2133,2023-05-16 12:00,5.249,5.4279828278562405,24.291351483270603,-18.863368655414362,0.0,13.04,0.0,0.0,0.0
2134,2023-05-16 12:10,5.459,5.4228543240216665,24.252130380327102,-18.829276056305435,0.0,13.2,0.0,0.0,0.0
2135,2023-05-16 12:20,5.49,5.415841797937214,24.048453948723647,-18.632612150786432,0.0,13.13,1.0,0.0,0.0
2136,2023-05-16 12:30,6.709,5.406901956820161,18.931555860086817,-13.524653903266657,0.0,13.0,0.0,0.0,0.0
2137,2023-05-16 12:40,5.342,5.398016257367899,18.916824185129123,-13.518807927761223,0.0,13.04,0.0,0.0,0.0
2138,2023-05-16 12:50,5.285,5.39082921390228,13.740982175542719,-8.35015296164044,0.0,12.86,0.0,0.0,0.0
2139,2023-05-16 13:00,5.774,5.38521436465415,13.767325912779448,-8.382111548125298,0.0,12.74,0.0,0.0,0.0
2140,2023-05-16 13:10,5.288,5.3813126851439375,8.608700114368844,-3.2273874292249065,0.0,13.01,0.0,0.0,0.0
2141,2023-05-16 13:20,5.145,5.376724421770362,3.380168243399247,1.9965561783711152,0.0,12.82,2.0,0.0,0.0
2142,2023-05-16 13:30,5.408,5.369534725543211,3.600498492681652,1.7690362328615592,0.0,12.77,1.0,0.0,0.0
2143,2023-05-16 13:40,5.286,5.36024133619401,-1.1363818008797537,6.4966231370737635,0.0,12.6,1.0,0.0,0.0
2144,2023-05-16 13:50,5.417,5.348940697632735,-1.0209722083866168,6.369912906019352,0.0,12.57,0.0,0.0,0.0
2145,2023-05-16 14:00,5.619,5.337248019903165,-1.0432922466196146,6.38054026652278,0.0,12.27,1.0,0.0,0.0
2146,2023-05-16 14:10,5.261,5.3264286345374465,-0.912380004831725,6.2388086393691715,0.0,11.82,1.0,0.0,0.0
2147,2023-05-16 14:20,5.169,5.316184534938294,-0.9181890408721856,6.23437357581048,0.0,11.83,1.0,0.0,0.0
2148,2023-05-16 14:30,5.375,5.306704910589479,-0.909097757543833,6.215802668133312,0.0,11.79,1.0,0.0,0.0
2149,2023-05-16 14:40,5.451,5.298454870045909,-0.6630176258411637,5.961472495887072,0.0,11.46,0.0,0.0,0.0
2150,2023-05-16 14:50,5.406,5.291687460642196,-5.278304932096866,10.569992392739062,0.0,11.39,0.0,0.0,0.0
2151,2023-05-16 15:00,5.03,5.286526050147943,-5.22729500703268,10.513821057180623,0.0,11.24,0.0,0.0,0.0
2152,2023-05-16 15:10,5.246,5.282837355619756,-5.222944977470895,10.50578233309065,0.0,11.22,0.0,0.0,0.0
2153,2023-05-16 15:20,5.242,5.279808244804284,-1.0186484471683386,6.298456691972622,0.0,11.3,2.0,0.0,0.0
2154,2023-05-16 15:30,5.0,5.27775503234232,3.974727552587126,1.303027479755194,0.0,11.26,1.0,0.0,0.0
2155,2023-05-16 15:40,5.162,5.277793270277271,8.530598193790915,-3.2528049235136445,0.0,11.42,2.0,0.0,0.0
2156,2023-05-16 15:50,5.217,5.2807739912269405,9.021163129856511,-3.7403891386295705,0.0,11.37,0.0,0.0,0.0
2157,2023-05-16 16:00,5.338,5.2879888630192955,8.851024017312149,-3.5630351542928533,0.0,11.24,1.0,0.0,0.0
2158,2023-05-16 16:10,5.376,5.298240734030445,4.128817640547929,1.169423093482516,0.0,11.32,0.0,0.0,0.0
2159,2023-05-16 16:20,5.353,5.30929058661005,4.148073173158238,1.161217413451812,0.0,11.25,0.0,0.0,0.0
2160,2023-05-16 16:30,5.492,5.319611600497935,14.131702649744994,-8.812091049247059,0.0,11.04,0.0,0.0,0.0
2161,2023-05-16 16:40,5.455,5.326710020520913,14.115533729872332,-8.78882370935142,0.0,11.1,0.0,0.0,0.0
2162,2023-05-16 16:50,5.23,5.330996270999238,19.196002053618905,-13.865005782619667,0.0,11.48,0.0,0.0,0.0
2163,2023-05-16 17:00,5.39,5.333905851362976,8.772964852697562,-3.439059001334586,0.0,11.54,1.0,0.0,0.0
2164,2023-05-16 17:10,5.156,5.335511502375046,9.075646579711616,-3.7401350773365705,0.0,11.12,0.0,0.0,0.0
2165,2023-05-16 17:20,5.151,5.336703463678912,4.279178403414548,1.0575250602643642,0.0,10.78,0.0,0.0,0.0
2166,2023-05-16 17:30,5.414,5.33708107810121,4.094276749103905,1.2428043289973054,0.0,10.73,1.0,0.0,0.0
2167,2023-05-16 17:40,5.345,5.335979415181265,4.106004295195881,1.2299751199853848,0.0,10.68,1.0,0.0,0.0
2168,2023-05-16 17:50,5.513,5.334050277566263,3.83941446433699,1.494635813229273,0.0,10.59,2.0,0.0,0.0
2169,2023-05-16 18:00,5.217,5.331956797672795,4.169932974300188,1.162023823372607,0.0,10.42,1.0,0.0,0.0
2170,2023-05-16 18:10,5.333,5.32988369260746,-0.6205660276834166,5.950449720290877,0.0,10.67,1.0,0.0,0.0
2171,2023-05-16 18:20,5.171,5.327898684977874,-13.894022287092845,19.22192097207072,0.0,10.68,0.0,0.0,0.0
2172,2023-05-16 18:30,5.321,5.325995696543804,-13.845911330272664,19.171907026816466,0.0,10.56,0.0,0.0,0.0
2173,2023-05-16 18:40,5.529,5.3240333497371735,-22.23649167030041,27.560525020037584,0.0,10.78,0.0,0.0,0.0
2174,2023-05-16 18:50,5.601,5.322342570460702,-18.10650255651759,23.428845126978292,0.0,10.67,0.0,0.0,0.0
2175,2023-05-16 19:00,5.466,5.321291776153191,-14.153835171402264,19.475126947555456,0.0,10.56,2.0,0.0,0.0
2176,2023-05-16 19:10,5.212,5.320902942792728,-14.365768501339048,19.686671444131775,0.0,10.32,3.0,0.0,0.0
2177,2023-05-16 19:20,5.582,5.321202749779562,-13.777005993580843,19.098208743360406,0.0,10.38,0.0,0.0,0.0
2178,2023-05-16 19:30,5.199,5.322328900884774,-22.550581188080077,27.87291008896485,0.0,10.47,3.0,0.0,0.0
2179,2023-05-16 19:40,5.241,5.32440699237677,-25.947921930201943,31.272328922578712,0.0,10.29,0.0,0.0,0.0
2180,2023-05-16 19:50,5.265,5.327551771519956,-33.394029473655415,38.72158124517537,0.0,10.24,1.0,0.0,0.0
2181,2023-05-16 20:00,5.128,5.332358227167907,-33.460775912746676,38.793134139914585,0.0,10.37,1.0,0.0,0.0
2182,2023-05-16 20:10,5.308,5.338979320519579,-26.0273862461219,31.366365566641477,0.0,10.35,1.0,0.0,0.0
2183,2023-05-16 20:20,5.527,5.346499616764698,-14.079458632998264,19.425958249762964,0.0,10.32,2.0,0.0,0.0
2184,2023-05-16 20:30,5.321,5.354281461299218,-13.909091459942076,19.26337292124129,0.0,10.41,1.0,0.0,0.0
2185,2023-05-16 20:40,5.304,5.363785768067896,-5.374716080807055,10.73850184887495,0.0,10.36,2.0,0.0,0.0
2186,2023-05-16 20:50,5.738,5.3724851000412714,-4.893048729120494,10.265533829161765,0.0,10.16,0.0,0.0,0.0
2187,2023-05-16 21:00,5.488,5.376808630897453,-0.2826420797546234,5.659450710652076,0.0,10.13,0.0,0.0,0.0
2188,2023-05-16 21:10,5.409,5.3800225924194,4.436948316516968,0.9430742759024318,0.0,10.18,0.0,0.0,0.0
2189,2023-05-16 21:20,5.417,5.387084806323748,9.332710175182164,-3.9456253688584164,0.0,10.08,0.0,0.0,0.0
2190,2023-05-16 21:30,5.446,5.388548528523723,19.209374367192446,-13.820825838668723,0.0,9.88,1.0,0.0,0.0
2191,2023-05-16 21:40,5.263,5.389897591705017,24.77270450903827,-19.382806917333255,0.0,9.88,0.0,0.0,0.0
2192,2023-05-16 21:50,5.15,5.390025677077309,35.68689934589949,-30.29687366882218,0.0,10.01,0.0,0.0,0.0
2193,2023-05-16 22:00,5.509,5.389531289823473,35.70855883188702,-30.319027542063544,0.0,9.82,0.0,0.0,0.0
2194,2023-05-16 22:10,5.47,5.388802845511765,35.681671341968475,-30.29286849645671,0.0,10.05,0.0,0.0,0.0
2195,2023-05-16 22:20,5.246,5.387960060103593,35.64828506865852,-30.260325008554922,0.0,10.33,0.0,0.0,0.0
2196,2023-05-16 22:30,5.505,5.387242195945092,35.66233440474408,-30.275092208798988,0.0,10.21,0.0,0.0,0.0
2197,2023-05-16 22:40,5.601,5.386508994834129,41.34107925930825,-35.95457026447412,0.0,10.17,0.0,0.0,0.0
2198,2023-05-16 22:50,5.261,5.385767848960581,41.35239942613669,-35.96663157717611,0.0,10.04,0.0,0.0,0.0
2199,2023-05-16 23:00,5.275,5.385418679490472,41.33976333882819,-35.95434465933772,0.0,10.18,0.0,0.0,0.0
2200,2023-05-16 23:10,5.092,5.385788667556895,35.68029720003131,-30.294508532474417,0.0,10.05,0.0,0.0,0.0
2201,2023-05-16 23:20,5.422,5.387429634663145,30.175127351911613,-24.787697717248466,0.0,9.83,0.0,0.0,0.0
2202,2023-05-16 23:30,5.582,5.39016726460633,24.771675769274296,-19.381508504667966,0.0,9.87,0.0,0.0,0.0
2203,2023-05-16 23:40,5.178,5.393276839205276,23.136370070004027,-17.74309323079875,1.9,11.27,0.0,0.0,0.0
2204,2023-05-16 23:50,5.403,5.39690574391881,20.947102344030064,-15.550196600111253,0.0,11.24,0.0,0.0,0.0
2205,2023-05-17 00:00,5.416,5.401104750851163,10.125841932600629,-4.724737181749466,0.0,11.65,1.0,0.0,0.0
2206,2023-05-17 00:10,5.534,5.402612024610901,10.117024493597121,-4.71441246898622,0.0,11.33,1.0,0.0,0.0
2207,2023-05-17 00:20,5.314,5.402137633987242,10.040944935928223,-4.6388073019409815,0.0,11.3,1.0,0.0,0.0
2208,2023-05-17 00:30,5.599,5.404296696374184,5.605793889158441,-0.2014971927842577,0.0,11.45,0.0,0.0,0.0
2209,2023-05-17 00:40,5.223,5.407629976766861,0.44790243448697,4.959727542279891,0.0,11.19,1.0,0.0,0.0
2210,2023-05-17 00:50,5.198,5.405163054005774,-0.21478974733872747,5.6199528013445015,0.0,11.43,2.0,0.0,0.0
2211,2023-05-17 01:00,5.252,5.4057116774919685,0.6175721900401427,4.788139487451826,0.0,11.53,0.0,0.0,0.0
2212,2023-05-17 01:10,5.43,5.405278577731814,0.4931480970232798,4.912130480708535,0.6,12.29,0.0,0.0,0.0
2213,2023-05-17 01:20,5.486,5.4048605439822355,0.4828217071991787,4.922038836783057,0.0,12.02,1.0,0.0,0.0
2214,2023-05-17 01:30,5.494,5.404243265825084,4.9930055365302195,0.41123772929486435,0.0,12.27,1.0,0.0,0.0
2215,2023-05-17 01:40,5.53,5.403196610658317,5.499776827927477,-0.09658021726915944,0.0,11.89,0.0,0.0,0.0
2216,2023-05-17 01:50,5.237,5.40161388089547,10.3574167607864,-4.95580287989093,0.0,11.46,0.0,0.0,0.0
2217,2023-05-17 02:00,5.424,5.399290597924972,14.77238009980244,-9.373089501877468,0.0,11.15,1.0,0.0,0.0
2218,2023-05-17 02:10,5.7,5.396439432377863,14.734478495149837,-9.338039062771973,0.0,11.01,1.0,0.0,0.0
2219,2023-05-17 02:20,5.369,5.3933678540009,10.289662049805322,-4.896294195804423,0.0,10.8,0.0,0.0,0.0
2220,2023-05-17 02:30,5.236,5.390183988477823,15.161225865612394,-9.771041877134572,0.0,10.77,0.0,0.0,0.0
2221,2023-05-17 02:40,5.266,5.387050551495207,5.330249801555304,0.05680074993990303,0.0,10.82,0.0,0.0,0.0
2222,2023-05-17 02:50,5.41,5.383968869577644,4.858942078067123,0.5250267915105207,0.0,10.73,1.0,0.0,0.0
2223,2023-05-17 03:00,5.571,5.380932367001286,5.257211446959012,0.12372092004227397,0.0,10.62,0.0,0.0,0.0
2224,2023-05-17 03:10,5.303,5.378066488975219,9.532251963822482,-4.154185474847263,0.0,10.77,1.0,0.0,0.0
2225,2023-05-17 03:20,5.345,5.3754896854556105,5.1648321967585815,0.21065748869702894,0.0,10.53,0.0,0.0,0.0
2226,2023-05-17 03:30,5.564,5.373413198442735,-0.885156563075455,6.25856976151819,0.0,10.31,3.0,0.0,0.0
2227,2023-05-17 03:40,5.342,5.372054572677096,0.48275039338767556,4.889304179289421,0.0,10.23,0.0,0.0,0.0
2228,2023-05-17 03:50,5.624,5.371569738374097,0.27021381634871133,5.101355922025386,7.2,15.4,0.0,0.0,0.0
2229,2023-05-17 04:00,5.284,5.372712998919564,8.507537556359818,-3.134824557440254,0.0,15.47,0.0,0.0,0.0
2230,2023-05-17 04:10,5.36,5.37593021470781,4.512260025523901,0.8636701891839094,0.0,15.68,2.0,0.0,0.0
2231,2023-05-17 04:20,5.245,5.381047178165575,10.002583100677043,-4.621535922511468,0.0,15.8,1.0,0.0,0.0
2232,2023-05-17 04:30,5.476,5.387929840419948,10.779209071896396,-5.391279231476449,0.0,16.04,0.0,0.0,0.0
2233,2023-05-17 04:40,5.444,5.3958611476941085,23.235554289800326,-17.839693142106217,0.0,16.09,1.0,0.0,0.0
2234,2023-05-17 04:50,5.217,5.404243344235572,19.095674207106185,-13.691430862870615,0.0,16.32,0.0,0.0,0.0
2235,2023-05-17 05:00,5.592,5.4128681950104784,18.573997748180837,-13.161129553170358,0.0,16.46,0.0,0.0,0.0
2236,2023-05-17 05:10,5.218,5.421269184688757,8.534278388650655,-3.113009203961898,0.0,16.56,0.0,0.0,0.0
2237,2023-05-17 05:20,5.593,5.42819664239848,17.6679995994903,-12.239802957091822,0.0,16.63,0.0,0.0,0.0
2238,2023-05-17 05:30,5.202,5.432658086884256,22.244620345105965,-16.81196225822171,0.0,16.77,0.0,0.0,0.0
2239,2023-05-17 05:40,5.463,5.434295677368517,11.054029835932994,-5.6197341585644764,0.0,16.75,1.0,0.0,0.0
2240,2023-05-17 05:50,5.459,5.432758005357009,16.555714574998206,-11.122956569641197,0.0,16.78,0.0,0.0,0.0
2241,2023-05-17 06:00,5.453,5.428449941857429,4.927960332042325,0.5004896098151042,0.0,16.47,2.0,0.0,0.0
2242,2023-05-17 06:10,5.485,5.421868477502208,6.523873535104748,-1.1020050576025398,0.0,16.22,0.0,0.0,0.0
2243,2023-05-17 06:20,5.483,5.4130901737156885,1.6653392384704375,3.747750935245251,0.0,16.14,0.0,0.0,0.0
2244,2023-05-17 06:30,5.412,5.4024795216502834,-0.03625529157998386,5.438734813230267,0.0,15.86,2.0,0.0,0.0
2245,2023-05-17 06:40,5.43,5.390977627117902,1.4337246303213789,3.957252996796523,0.0,15.42,0.0,0.0,0.0
2246,2023-05-17 06:50,5.438,5.379409882828344,4.342128170776249,1.0372817120520947,0.0,15.35,2.0,0.0,0.0
2247,2023-05-17 07:00,5.438,5.368453979766218,5.663118879470325,-0.2946648997041068,0.0,15.21,0.0,0.0,0.0
2248,2023-05-17 07:10,5.148,5.358985278333891,14.415284438079865,-9.056299159745976,0.0,15.1,1.0,0.0,0.0
2249,2023-05-17 07:20,5.327,5.351569117641301,15.064173825949354,-9.712604708308053,0.0,14.61,0.0,0.0,0.0
2250,2023-05-17 07:30,5.316,5.346066553742024,14.814146096811633,-9.46807954306961,0.0,14.89,0.0,0.0,0.0
2251,2023-05-17 07:40,5.321,5.342353296736253,14.733448336794808,-9.391095040058556,0.0,14.61,0.0,0.0,0.0
2252,2023-05-17 07:50,5.288,5.3403174375619065,14.652703334279288,-9.31238589671738,0.0,14.36,0.0,0.0,0.0
2253,2023-05-17 08:00,5.12,5.339398823589698,19.563904141479156,-14.22450531788946,0.0,14.14,0.0,0.0,0.0
2254,2023-05-17 08:10,5.251,5.339361710595487,19.445887711562108,-14.106526000966621,0.0,14.09,0.0,0.0,0.0
2255,2023-05-17 08:20,5.318,5.339908419320779,9.4651902333176,-4.12528181399682,0.0,14.09,0.0,0.0,0.0
2256,2023-05-17 08:30,5.253,5.340200796057433,-1.063623141628618,6.403823937686051,0.0,14.44,2.0,0.0,0.0
2257,2023-05-17 08:40,5.436,5.339055272062795,-0.26996282520048,5.609018097263275,0.0,14.57,0.0,0.0,0.0
2258,2023-05-17 08:50,5.529,5.336363515564418,-0.7608806745757448,6.097244190140163,0.0,14.54,1.0,0.0,0.0
2259,2023-05-17 09:00,5.372,5.332546026646177,-0.6410677281164183,5.973613754762595,0.0,15.01,0.0,0.0,0.0
2260,2023-05-17 09:10,5.417,5.327815532768677,-6.424285248729731,11.75210078149841,0.0,15.0,3.0,0.0,0.0
2261,2023-05-17 09:20,5.313,5.323021545410255,-10.33365311161539,15.656674657025647,0.0,15.04,2.0,0.0,0.0
2262,2023-05-17 09:30,5.329,5.318451386383355,-9.893131104848425,15.21158249123178,0.0,15.27,0.0,0.0,0.0
2263,2023-05-17 09:40,5.221,5.31537246757409,-1.0437225229537788,6.359094990527868,0.0,15.14,0.0,0.0,0.0
2264,2023-05-17 09:50,5.247,5.315194079848761,-1.0598341196031598,6.375028199451921,0.0,14.97,0.0,0.0,0.0
2265,2023-05-17 10:00,5.461,5.316681792604102,-5.9056417496351585,11.22232354223926,0.0,15.06,1.0,0.0,0.0
